dataset,mol_id,pdb_id,case_dir_exists,manifest_protein_input,has_manifest_protein_input,protein_pdb,ligand_file,has_protein,has_ligand,has_start_conf,has_ligands_sdf,has_required_case_files,ligand_source,ligand_smiles,ligand_scaffold,ligand_heavy_atoms,ligand_rot_bonds,ligand_tpsa,ligand_mol_wt,ligand_rings,ligand_chiral_centers,ligand_error,protein_chains,protein_aa_length,protein_error,max_train_ligand_tanimoto,train_scaffold_exact_match,train_pdb_id_overlap,subset_protocol
astex_diverse,1HWW_SWA,1hww,True,external/PoseBench/data/astex_diverse_set/astex_diverse_holo_aligned_predicted_structures/1HWW_SWA_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/astex_diverse_set/1HWW_SWA/1HWW_SWA_protein.pdb,external/PoseBench/data/astex_diverse_set/1HWW_SWA/1HWW_SWA_ligand.sdf,True,True,True,True,True,sdf,O[C@H]1[C@H]2[C@H](O)CCCN2C[C@H]1O,C1CCN2CCCC2C1,12.0,0.0,63.93000000000001,173.21200000000002,2.0,4.0,,1,1014,,0.1818181818181818,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
astex_diverse,1OWE_675,1owe,True,external/PoseBench/data/astex_diverse_set/astex_diverse_holo_aligned_predicted_structures/1OWE_675_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/astex_diverse_set/1OWE_675/1OWE_675_protein.pdb,external/PoseBench/data/astex_diverse_set/1OWE_675/1OWE_675_ligand.sdf,True,True,True,True,True,sdf,N=C(N)c1ccc2cc(C(=O)Nc3ccccc3)ccc2c1,O=C(Nc1ccccc1)c1ccc2ccccc2c1,22.0,3.0,78.97,289.338,3.0,0.0,,1,245,,0.4313725490196078,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
astex_diverse,1R9O_FLP,1r9o,True,external/PoseBench/data/astex_diverse_set/astex_diverse_holo_aligned_predicted_structures/1R9O_FLP_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/astex_diverse_set/1R9O_FLP/1R9O_FLP_protein.pdb,external/PoseBench/data/astex_diverse_set/1R9O_FLP/1R9O_FLP_ligand.sdf,True,True,True,True,True,sdf,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,c1ccc(-c2ccccc2)cc1,18.0,3.0,37.3,244.265,2.0,1.0,,1,455,,0.4680851063829787,True,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
astex_diverse,1V48_HA1,1v48,True,external/PoseBench/data/astex_diverse_set/astex_diverse_holo_aligned_predicted_structures/1V48_HA1_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/astex_diverse_set/1V48_HA1/1V48_HA1_protein.pdb,external/PoseBench/data/astex_diverse_set/1V48_HA1/1V48_HA1_ligand.sdf,True,True,True,True,True,sdf,Nc1nc2c(ncn2CCCCC(F)(F)P(=O)(O)O)c(=O)[nH]1,O=c1[nH]cnc2[nH]cnc12,22.0,6.0,147.12,337.223,2.0,0.0,,1,261,,0.5,True,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
astex_diverse,1K3U_IAD,1k3u,True,external/PoseBench/data/astex_diverse_set/astex_diverse_holo_aligned_predicted_structures/1K3U_IAD_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_protein.pdb,external/PoseBench/data/astex_diverse_set/1K3U_IAD/1K3U_IAD_ligand.sdf,True,True,True,True,True,sdf,O=C(O)C[C@H](NC(=O)Cc1c[nH]c2ccccc12)C(=O)O,c1ccc2[nH]ccc2c1,21.0,6.0,119.48999999999998,290.275,2.0,1.0,,2,662,,0.5454545454545454,True,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
astex_diverse,1P62_GEO,1p62,True,external/PoseBench/data/astex_diverse_set/astex_diverse_holo_aligned_predicted_structures/1P62_GEO_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/astex_diverse_set/1P62_GEO/1P62_GEO_protein.pdb,external/PoseBench/data/astex_diverse_set/1P62_GEO/1P62_GEO_ligand.sdf,True,True,True,True,True,sdf,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,O=c1ncccn1C1CCCO1,18.0,2.0,110.6,263.19999999999993,2.0,3.0,,1,229,,0.6041666666666666,True,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
astex_diverse,1HP0_AD3,1hp0,True,external/PoseBench/data/astex_diverse_set/astex_diverse_holo_aligned_predicted_structures/1HP0_AD3_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/astex_diverse_set/1HP0_AD3/1HP0_AD3_protein.pdb,external/PoseBench/data/astex_diverse_set/1HP0_AD3/1HP0_AD3_ligand.sdf,True,True,True,True,True,sdf,Nc1nccc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,c1cc2c(cn1)ncn2C1CCCO1,19.0,2.0,126.65,266.257,3.0,4.0,,2,641,,0.6458333333333334,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
astex_diverse,1P2Y_NCT,1p2y,True,external/PoseBench/data/astex_diverse_set/astex_diverse_holo_aligned_predicted_structures/1P2Y_NCT_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/astex_diverse_set/1P2Y_NCT/1P2Y_NCT_protein.pdb,external/PoseBench/data/astex_diverse_set/1P2Y_NCT/1P2Y_NCT_ligand.sdf,True,True,True,True,True,sdf,CN1CCC[C@H]1c1cccnc1,c1cncc(C2CCCN2)c1,12.0,1.0,16.130000000000003,162.23599999999996,2.0,1.0,,1,407,,1.0,True,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
astex_diverse,1SG0_STL,1sg0,True,external/PoseBench/data/astex_diverse_set/astex_diverse_holo_aligned_predicted_structures/1SG0_STL_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/astex_diverse_set/1SG0_STL/1SG0_STL_protein.pdb,external/PoseBench/data/astex_diverse_set/1SG0_STL/1SG0_STL_ligand.sdf,True,True,True,True,True,sdf,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,C(=Cc1ccccc1)c1ccccc1,17.0,2.0,60.69,228.247,2.0,0.0,,2,460,,1.0,True,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
astex_diverse,1HVY_D16,1hvy,True,external/PoseBench/data/astex_diverse_set/astex_diverse_holo_aligned_predicted_structures/1HVY_D16_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/astex_diverse_set/1HVY_D16/1HVY_D16_protein.pdb,external/PoseBench/data/astex_diverse_set/1HVY_D16/1HVY_D16_ligand.sdf,True,True,True,True,True,sdf,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,O=c1nc[nH]c2ccc(CNc3cccs3)cc12,32.0,9.0,152.69,458.4960000000002,3.0,1.0,,4,1148,,1.0,True,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,6a71_1_9UX_0,6a71,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/6a71_1_9UX_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/6a71_1_9UX_0/6a71_1_9UX_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/6a71_1_9UX_0/6a71_1_9UX_0_ligand.pdb,True,True,,,True,manifest_smiles,[OH][Mo@]12[S][Mo@@]1([OH])[S]2,[S]1[Mo]2[S][Mo]12,6.0,0.0,40.46,290.028,2.0,0.0,,1,71,,0.1176470588235294,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,3o7j_1_2AL_0,3o7j,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/3o7j_1_2AL_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0/3o7j_1_2AL_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3o7j_1_2AL_0/3o7j_1_2AL_0_ligand.pdb,True,True,,,True,manifest_smiles,NC(O)NC1NC(O)NC1O,C1CNCN1,11.0,2.0,122.8,164.165,1.0,4.0,,1,166,,0.1454545454545454,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,5enr_1_MBX_0,5enr,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/5enr_1_MBX_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/5enr_1_MBX_0/5enr_1_MBX_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/5enr_1_MBX_0/5enr_1_MBX_0_ligand.pdb,True,True,,,True,manifest_smiles,CCC(O)NC1CCC(CCS[C@@H]2NC(N3C[C@H](C)O[C@@H](C)C3)C3COC(C)(C)CC3C2CN)CC1,C1CCC(CCSC2CC3CCOCC3C(N3CCOCC3)N2)CC1,36.0,9.0,92.01,526.8320000000003,4.0,8.0,,1,578,,0.1592920353982301,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,3nvv_1_MTE_1,3nvv,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/3nvv_1_MTE_1_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/3nvv_1_MTE_1/3nvv_1_MTE_1_ligand.pdb,True,True,,,True,manifest_smiles,NC1NC(O)C2N[C@@H]3[C@H](NC2N1)O[C@H](CO[PH](O)(O)O)C(S)[C@@H]3S,C1COC2NC3NCNCC3NC2C1,24.0,3.0,173.51999999999998,405.439,3.0,9.0,,2,909,,0.1641791044776119,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,4zay_1_4LS_6,4zay,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/4zay_1_4LS_6_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/4zay_1_4LS_6/4zay_1_4LS_6_protein_processed.pdb,external/PoseBench/data/dockgen_set/4zay_1_4LS_6/4zay_1_4LS_6_ligand.pdb,True,True,,,True,manifest_smiles,CC(C)CCN1[C@H]2[C@H](O)N[C@H](O)N[C@@H]2N(C[C@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O)[C@@H]2CC(C)C(C)C[C@H]21,C1CCC2NC3NCNCC3NC2C1,36.0,10.0,201.61,542.6110000000001,3.0,11.0,,1,190,,0.1648351648351648,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,4rhe_1_FMN_6,4rhe,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/4rhe_1_FMN_6_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/4rhe_1_FMN_6/4rhe_1_FMN_6_protein_processed.pdb,external/PoseBench/data/dockgen_set/4rhe_1_FMN_6/4rhe_1_FMN_6_ligand.pdb,True,True,,,True,manifest_smiles,CC1C[C@@H]2[C@@H](C[C@@H]1C)NC1[C@H](O)NC(O)N[C@@H]1N2C[C@H](O)[C@H](O)[C@H](O)CO[PH]([O-])(O)O,C1CCC2NC3NCNCC3NC2C1,31.0,7.0,213.23,471.4680000000002,3.0,11.0,,2,405,,0.1685393258426966,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,1sbz_1_FMN_3,1sbz,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/1sbz_1_FMN_3_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/1sbz_1_FMN_3/1sbz_1_FMN_3_protein_processed.pdb,external/PoseBench/data/dockgen_set/1sbz_1_FMN_3/1sbz_1_FMN_3_ligand.pdb,True,True,,,True,manifest_smiles,C[C@@H]1CC2NC3C(O)NC(O)NC3N(C[C@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O)C2C[C@@H]1C,C1CCC2NC3NCNCC3NC2C1,31.0,7.0,210.39999999999995,472.47600000000017,3.0,11.0,,2,339,,0.1724137931034483,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,5u82_2_ZN0_0,5u82,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/5u82_2_ZN0_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/5u82_2_ZN0_0/5u82_2_ZN0_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/5u82_2_ZN0_0/5u82_2_ZN0_0_ligand.pdb,True,True,,,True,manifest_smiles,C[CH2][SnH]([CH2]C)[CH2]C,,7.0,3.0,0.0,206.905,0.0,0.0,,1,208,,0.1764705882352941,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,6yaq_1_OHZ_0,6yaq,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/6yaq_1_OHZ_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/6yaq_1_OHZ_0/6yaq_1_OHZ_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/6yaq_1_OHZ_0/6yaq_1_OHZ_0_ligand.pdb,True,True,,,True,manifest_smiles,OCCC1CCCC[C@H]1N[C@H](O)N[C@H]1C[C@@H](Cl)C[C@@H](OC(F)(F)F)C1,C1CCC(NCNC2CCCCC2)CC1,25.0,7.0,73.75,388.8580000000002,2.0,6.0,,1,499,,0.1774193548387097,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,6n19_2_K8V_0,6n19,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/6n19_2_K8V_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/6n19_2_K8V_0/6n19_2_K8V_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/6n19_2_K8V_0/6n19_2_K8V_0_ligand.pdb,True,True,,,True,manifest_smiles,CCC(O)NC1CCC(C([O-])O)C(C([O-])O)C1,C1CCCCC1,17.0,5.0,118.84,247.291,1.0,6.0,,1,438,,0.1891891891891892,True,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,6o6y_1_ACK_0,6o6y,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/6o6y_1_ACK_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/6o6y_1_ACK_0/6o6y_1_ACK_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/6o6y_1_ACK_0/6o6y_1_ACK_0_ligand.pdb,True,True,,,True,manifest_smiles,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO)[C@H]2O[PH]([O-])(O)O[C@H]21,C1NCC2NCN(C3OCC4OPOC43)C2N1,22.0,2.0,156.56,338.281,4.0,7.0,,2,865,,0.1944444444444444,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,4bc9_1_CNV-FAD_0,4bc9,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/4bc9_1_CNV-FAD_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/4bc9_1_CNV-FAD_0/4bc9_1_CNV-FAD_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/4bc9_1_CNV-FAD_0/4bc9_1_CNV-FAD_0_ligand.pdb,True,True,,,True,manifest_smiles,CC1CC2[C@H](CC1C)N(C(C)CN)C1C(O)NC(O)NC1N2C[C@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O[PH](O)(O)OC[C@H]1O[C@@H](N2CNC3C(N)NCN[C@H]32)[C@H](O)[C@@H]1O,C(CCOPOPOCC1CCC(N2CNC3CNCNC32)O1)CCN1C2CCCCC2NC2CNCNC21,57.0,15.0,381.3599999999999,868.8610000000002,6.0,19.0,,2,1102,,0.1986301369863013,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
dockgen,3wvc_1_FEG_0,3wvc,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/3wvc_1_FEG_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/3wvc_1_FEG_0/3wvc_1_FEG_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3wvc_1_FEG_0/3wvc_1_FEG_0_ligand.pdb,True,True,,,True,manifest_smiles,CC1C(CC(O)O)NC(O)[C@@H](C)[C@@H]1O[PH](O)(O)OC[C@H]1O[C@@H](N2CNC3C(O)NC(N)NC32)[C@H](O)[C@@H]1O,C1CC(OPOCC2CCC(N3CNC4CNCNC43)O2)CCN1,37.0,8.0,266.91,560.5420000000004,4.0,13.0,,2,338,,0.2058823529411764,False,False,PoseBench proportional stratified subset; native ligand center; fixed 24A box
