_group_id,case_type,method,target,ligand_instance_chain,rmsd_official,rmsd_selected,success_rmsd_2_selected,true_sdf_exists,pred_cif_exists,pred_ligand_atoms,mapping_status,mapping_cost,pred_sdf,receptor_atoms,receptor_pdb,pb_file,pb_molecule,pb_position,pb_mol_pred_loaded,pb_mol_true_loaded,pb_mol_cond_loaded,pb_sanitization,pb_inchi_convertible,pb_all_atoms_connected,pb_no_radicals,pb_molecular_formula,pb_molecular_bonds,pb_double_bond_stereochemistry,pb_tetrahedral_chirality,pb_bond_lengths,pb_bond_angles,pb_internal_steric_clash,pb_aromatic_ring_flatness,pb_non-aromatic_ring_non-flatness,pb_double_bond_flatness,pb_internal_energy,pb_protein-ligand_maximum_distance,pb_minimum_distance_to_protein,pb_minimum_distance_to_organic_cofactors,pb_minimum_distance_to_inorganic_cofactors,pb_minimum_distance_to_waters,pb_volume_overlap_with_protein,pb_volume_overlap_with_organic_cofactors,pb_volume_overlap_with_inorganic_cofactors,pb_volume_overlap_with_waters,pb_rmsd_≤_2å,pb_passes_valence_checks,pb_passes_kekulization,pb_no_radicals_before_sanitization,pb_inchi_crystal_valid,pb_inchi_docked_valid,pb_inchi_crystal,pb_inchi_docked,pb_inchi_overall,pb_inchi_version,pb_stereochemistry_preserved,pb_hydrogens,pb_net_charge,pb_protons,pb_stereo_sp3,pb_stereo_sp3_inverted,pb_stereo_type,pb_number_bonds,pb_shortest_bond_relative_length,pb_longest_bond_relative_length,pb_number_short_outlier_bonds,pb_number_long_outlier_bonds,pb_number_angles,pb_most_extreme_relative_angle,pb_number_outlier_angles,pb_number_noncov_pairs,pb_shortest_noncovalent_relative_distance,pb_number_clashes,pb_number_valid_bonds,pb_number_valid_angles,pb_number_valid_noncov_pairs,pb_number_aromatic_rings_checked,pb_number_aromatic_rings_pass,pb_aromatic_ring_maximum_distance_from_plane,pb_number_non-aromatic_rings_checked,pb_number_non-aromatic_rings_pass,pb_non-aromatic_ring_maximum_distance_from_plane,pb_number_double_bonds_checked,pb_number_double_bonds_pass,pb_double_bond_maximum_distance_from_plane,pb_num_h_added,pb_mol_pred_energy,pb_ensemble_avg_energy,pb_energy_ratio,pb_smallest_distance_protein,pb_num_pairwise_clashes_protein,pb_most_extreme_ligand_atom_id_protein,pb_most_extreme_protein_atom_id_protein,pb_most_extreme_ligand_element_protein,pb_most_extreme_protein_element_protein,pb_most_extreme_ligand_vdw_protein,pb_most_extreme_protein_vdw_protein,pb_most_extreme_sum_radii_protein,pb_most_extreme_distance_protein,pb_most_extreme_sum_radii_scaled_protein,pb_most_extreme_relative_distance_protein,pb_most_extreme_clash_protein,pb_smallest_distance_organic_cofactors,pb_not_too_far_away_organic_cofactors,pb_num_pairwise_clashes_organic_cofactors,pb_most_extreme_ligand_atom_id_organic_cofactors,pb_most_extreme_protein_atom_id_organic_cofactors,pb_most_extreme_ligand_element_organic_cofactors,pb_most_extreme_protein_element_organic_cofactors,pb_most_extreme_ligand_vdw_organic_cofactors,pb_most_extreme_protein_vdw_organic_cofactors,pb_most_extreme_sum_radii_organic_cofactors,pb_most_extreme_distance_organic_cofactors,pb_most_extreme_sum_radii_scaled_organic_cofactors,pb_most_extreme_relative_distance_organic_cofactors,pb_most_extreme_clash_organic_cofactors,pb_smallest_distance_inorganic_cofactors,pb_not_too_far_away_inorganic_cofactors,pb_num_pairwise_clashes_inorganic_cofactors,pb_most_extreme_ligand_atom_id_inorganic_cofactors,pb_most_extreme_protein_atom_id_inorganic_cofactors,pb_most_extreme_ligand_element_inorganic_cofactors,pb_most_extreme_protein_element_inorganic_cofactors,pb_most_extreme_ligand_vdw_inorganic_cofactors,pb_most_extreme_protein_vdw_inorganic_cofactors,pb_most_extreme_sum_radii_inorganic_cofactors,pb_most_extreme_distance_inorganic_cofactors,pb_most_extreme_sum_radii_scaled_inorganic_cofactors,pb_most_extreme_relative_distance_inorganic_cofactors,pb_most_extreme_clash_inorganic_cofactors,pb_smallest_distance_waters,pb_not_too_far_away_waters,pb_num_pairwise_clashes_waters,pb_most_extreme_ligand_atom_id_waters,pb_most_extreme_protein_atom_id_waters,pb_most_extreme_ligand_element_waters,pb_most_extreme_protein_element_waters,pb_most_extreme_ligand_vdw_waters,pb_most_extreme_protein_vdw_waters,pb_most_extreme_sum_radii_waters,pb_most_extreme_distance_waters,pb_most_extreme_sum_radii_scaled_waters,pb_most_extreme_relative_distance_waters,pb_most_extreme_clash_waters,pb_volume_overlap_protein,pb_volume_overlap_organic_cofactors,pb_volume_overlap_inorganic_cofactors,pb_volume_overlap_waters,pb_rmsd,pb_kabsch_rmsd,pb_centroid_distance,status
protenix|8eym__1__1.A_1.B__1.C_1.E|1.C,rescued,protenix,8eym__1__1.A_1.B__1.C_1.E,1.C,2.1514687538146973,1.4076029062271118,True,True,True,19,ok,4.052067636376607,results/posebusters_recheck/generated_inputs/473_protenix__8eym__1__1.A_1.B__1.C_1.E__1.C_pred.sdf,4988,results/posebusters_recheck/generated_inputs/473_protenix__8eym__1__1.A_1.B__1.C_1.E__1.C_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/473_protenix__8eym__1__1.A_1.B__1.C_1.E__1.C_pred.sdf,1.C,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C8H16NO9P/c1-3(10)9-5-7(12)6(11)4(18-8(5)13)2-17-19(14,15)16/h4-8,11-13H,2H2,1H3,(H,9,10)(H2,14,15,16)/t4-,5-,6-,7-,8+/m1/s1","InChI=1S/C8H16NO9P/c1-3(10)9-5-7(12)6(11)4(18-8(5)13)2-17-19(14,15)16/h4-8,11-13H,2H2,1H3,(H,9,10)(H2,14,15,16)/t4-,5-,6-,7-,8+/m1/s1",True,True,True,True,True,True,True,True,True,19.0,0.932993368503236,1.033664084652548,0.0,0.0,28.0,1.100846533986136,0.0,124.0,0.9993116375894986,0.0,19.0,28.0,124.0,0.0,0.0,,5.0,5.0,0.26898706826729607,0.0,0.0,,16.0,118.05626788489703,38.54075728959355,3.0631538191589605,2.173228694822521,1.0,18.0,1755.0,O,O,1.55,1.55,3.1,2.173228694822521,3.1,0.7010415144588776,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.03331141792680254,,,,10.830048558548864,0.898184300673333,9.550336210027929,posebusters_attempted
protenix|8eym__1__1.A_1.B__1.C_1.E|1.E,rescued,protenix,8eym__1__1.A_1.B__1.C_1.E,1.E,2.1514687538146973,1.7940973043441772,True,True,True,19,ok,3.075330731617761,results/posebusters_recheck/generated_inputs/474_protenix__8eym__1__1.A_1.B__1.C_1.E__1.E_pred.sdf,4988,results/posebusters_recheck/generated_inputs/474_protenix__8eym__1__1.A_1.B__1.C_1.E__1.E_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/474_protenix__8eym__1__1.A_1.B__1.C_1.E__1.E_pred.sdf,1.E,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C8H16NO9P/c1-3(10)9-5-7(12)6(11)4(18-8(5)13)2-17-19(14,15)16/h4-8,11-13H,2H2,1H3,(H,9,10)(H2,14,15,16)/t4-,5-,6-,7-,8+/m1/s1","InChI=1S/C8H16NO9P/c1-3(10)9-5-7(12)6(11)4(18-8(5)13)2-17-19(14,15)16/h4-8,11-13H,2H2,1H3,(H,9,10)(H2,14,15,16)/t4-,5-,6-,7-,8+/m1/s1",True,True,True,True,True,True,True,True,True,19.0,0.9356831627024036,1.042282716581267,0.0,0.0,28.0,1.0898676201290194,0.0,124.0,1.0006557146092654,0.0,19.0,28.0,124.0,0.0,0.0,,5.0,5.0,0.2624405377200531,0.0,0.0,,16.0,116.75831721315855,38.54075728959355,3.0294764665842373,2.2366250356284576,1.0,17.0,1755.0,O,O,1.55,1.55,3.1,2.2366250356284576,3.1,0.7214919469769218,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.02690288713910761,,,,8.371367659908888,0.6216845699481877,6.922493606433163,posebusters_attempted
af3_no_template|5s9y__1__1.A__1.K|1.K,unchanged_or_neutral,af3_no_template,5s9y__1__1.A__1.K,1.K,33.0554084777832,14.26886749267578,False,True,True,15,ok,3.0545995696098345,results/posebusters_recheck/generated_inputs/475_af3_no_template__5s9y__1__1.A__1.K__1.K_pred.sdf,7514,results/posebusters_recheck/generated_inputs/475_af3_no_template__5s9y__1__1.A__1.K__1.K_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/475_af3_no_template__5s9y__1__1.A__1.K__1.K_pred.sdf,1.K,0.0,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C9H11NO4S/c1-14-9(11)7-4-3-5-8(6-7)10-15(2,12)13/h3-6,10H,1-2H3","InChI=1S/C9H11NO4S/c1-14-9(11)7-4-3-5-8(6-7)10-15(2,12)13/h3-6,10H,1-2H3",True,True,True,True,True,True,True,True,True,15.0,0.8774135100661626,1.951045621754362,0.0,1.0,21.0,1.054127381784847,0.0,69.0,0.527131261293619,1.0,14.0,21.0,68.0,1.0,1.0,0.004760035373055127,0.0,0.0,,0.0,0.0,,11.0,9027.965084488475,21.275449531219806,424.3372188794765,2.267160338396912,2.0,5.0,1694.0,C,C,1.7,1.7,3.4,2.267160338396912,3.4,0.6668118642343859,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.04330285099515869,,,,39.91906872661235,0.9923806904826176,39.71337092953287,posebusters_attempted
chai|8f4s__1__1.A__1.D_1.E|1.D,unchanged_or_neutral,chai,8f4s__1__1.A__1.D_1.E,1.D,30.94329833984375,21.688217163085938,False,True,True,21,ok,3.212702148563401,results/posebusters_recheck/generated_inputs/476_chai__8f4s__1__1.A__1.D_1.E__1.D_pred.sdf,3401,results/posebusters_recheck/generated_inputs/476_chai__8f4s__1__1.A__1.D_1.E__1.D_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/476_chai__8f4s__1__1.A__1.D_1.E__1.D_pred.sdf,1.D,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C13H7Cl2F3N2O/c14-8-3-1-7(10(15)5-8)2-4-9-6-11(13(16,17)18)20-12(21)19-9/h1-6H,(H,19,20,21)/b4-2+","InChI=1S/C13H7Cl2F3N2O/c14-8-3-1-7(10(15)5-8)2-4-9-6-11(13(16,17)18)20-12(21)19-9/h1-6H,(H,19,20,21)/b4-2+",True,True,True,True,True,True,True,True,True,22.0,0.8698599782300319,1.139985995572724,0.0,0.0,32.0,1.0614526015062102,0.0,156.0,0.9654108043597716,0.0,22.0,32.0,156.0,2.0,2.0,0.007678751071878,0.0,0.0,,0.0,0.0,,7.0,101.02870957436285,34.51373179737361,2.9272032988924956,2.3843644855600417,1.0,19.0,1033.0,Cl,O,1.8,1.55,3.35,2.3843644855600417,3.35,0.71175059270449,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.015306122448979591,,,,88.78474401339349,0.4896288241427786,88.71441814148031,posebusters_attempted
boltz2|8iw3__1__1.A_1.B__1.C|1.C,unchanged_or_neutral,boltz2,8iw3__1__1.A_1.B__1.C,1.C,6.636993408203125,3.192897319793701,False,True,True,27,element_multiset_mismatch,,,5818,results/posebusters_recheck/generated_inputs/477_boltz2__8iw3__1__1.A_1.B__1.C__1.C_receptor.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapping_failed
boltz2|8uk6__1__1.A__1.C|1.C,unchanged_or_neutral,boltz2,8uk6__1__1.A__1.C,1.C,21.655202865600582,20.331647872924805,False,True,True,16,ok,1.5366551312222465,results/posebusters_recheck/generated_inputs/478_boltz2__8uk6__1__1.A__1.C__1.C_pred.sdf,6580,results/posebusters_recheck/generated_inputs/478_boltz2__8uk6__1__1.A__1.C__1.C_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/478_boltz2__8uk6__1__1.A__1.C__1.C_pred.sdf,1.C,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C11H9N3OS/c15-10(5-4-9-3-1-8-16-9)14-11-12-6-2-7-13-11/h1-8H,(H,12,13,14,15)/b5-4+","InChI=1S/C11H9N3OS/c15-10(5-4-9-3-1-8-16-9)14-11-12-6-2-7-13-11/h1-8H,(H,12,13,14,15)/b5-4+",True,True,True,True,True,True,True,True,True,17.0,0.9666981734546769,1.0239891523291584,0.0,0.0,21.0,1.0715307317561469,0.0,82.0,0.9562033968716659,0.0,17.0,21.0,82.0,2.0,2.0,0.007653428692460512,0.0,0.0,,0.0,0.0,,9.0,71.2766586722932,58.42462111745925,1.2199763953795384,2.295504602478506,1.0,14.0,3826.0,O,C,1.55,1.7,3.25,2.295504602478506,3.25,0.7063091084549249,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.026242038216560508,,,,76.25485689159002,0.7489110967093766,76.01680483700292,posebusters_attempted
boltz|8ome__1__1.A_1.D__1.E|1.E,unchanged_or_neutral,boltz,8ome__1__1.A_1.D__1.E,1.E,3.441528558731079,2.1572673320770264,False,True,True,35,ok,16.007085012916324,results/posebusters_recheck/generated_inputs/479_boltz__8ome__1__1.A_1.D__1.E__1.E_pred.sdf,4602,results/posebusters_recheck/generated_inputs/479_boltz__8ome__1__1.A_1.D__1.E__1.E_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/479_boltz__8ome__1__1.A_1.D__1.E__1.E_pred.sdf,1.E,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C29H30N2O3S/c1-35(33,34)26-12-6-11-25-27(26)23-10-5-7-21-14-13-20(17-24(21)28(23)30-25)18-31-16-15-29(32,19-31)22-8-3-2-4-9-22/h2-4,6,8-9,11-14,17,30,32H,5,7,10,15-16,18-19H2,1H3/t29-/m1/s1","InChI=1S/C29H30N2O3S/c1-35(33,34)26-12-6-11-25-27(26)23-10-5-7-21-14-13-20(17-24(21)28(23)30-25)18-31-16-15-29(32,19-31)22-8-3-2-4-9-22/h2-4,6,8-9,11-14,17,30,32H,5,7,10,15-16,18-19H2,1H3/t29-/m1/s1",True,True,True,True,True,True,True,True,True,40.0,0.8649723344307493,1.0388475798681094,0.0,0.0,61.0,1.0428748499339655,0.0,494.0,0.9635081474519573,0.0,40.0,61.0,494.0,3.0,3.0,0.028029463971624268,0.0,0.0,,0.0,0.0,,30.0,249.7062119039323,130.63818078453377,1.9114336283952216,2.031107033122578,1.0,32.0,2513.0,C,O,1.7,1.55,3.25,2.031107033122578,3.25,0.6249560101915624,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.01305037199658495,,,,32.04498418574828,1.2768606473161763,31.615759150939205,posebusters_attempted
boltz2|8ovr__1__1.A__1.B|1.B,unchanged_or_neutral,boltz2,8ovr__1__1.A__1.B,1.B,7.863775730133057,6.603523254394531,False,True,True,18,ok,1.6036404033908371,results/posebusters_recheck/generated_inputs/480_boltz2__8ovr__1__1.A__1.B__1.B_pred.sdf,4890,results/posebusters_recheck/generated_inputs/480_boltz2__8ovr__1__1.A__1.B__1.B_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/480_boltz2__8ovr__1__1.A__1.B__1.B_pred.sdf,1.B,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C8H18N2O6S2/c11-17(12,13)7-5-9-1-2-10(4-3-9)6-8-18(14,15)16/h1-8H2,(H,11,12,13)(H,14,15,16)","InChI=1S/C8H18N2O6S2/c11-17(12,13)7-5-9-1-2-10(4-3-9)6-8-18(14,15)16/h1-8H2,(H,11,12,13)(H,14,15,16)",True,True,True,True,True,True,True,True,True,18.0,0.9742094926490725,1.013499856221043,0.0,0.0,26.0,1.067489150240168,0.0,109.0,1.0978425737558801,0.0,18.0,26.0,109.0,0.0,0.0,,1.0,1.0,0.23638965616098515,0.0,0.0,,18.0,86.28125127031925,34.50704843419537,2.5003949971223074,2.8762738916869504,0.0,16.0,577.0,O,S,1.55,1.8,3.35,2.899451360171438,3.35,0.8655078687078919,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.01205347359193513,,,,65.17721446774087,0.32742626870099417,65.10802768733834,posebusters_attempted
boltz1x|7ypv__1__1.A_1.B__1.J|1.J,unchanged_or_neutral,boltz1x,7ypv__1__1.A_1.B__1.J,1.J,8.287858009338379,7.321201801300049,False,True,True,35,ok,17.32671509621928,results/posebusters_recheck/generated_inputs/481_boltz1x__7ypv__1__1.A_1.B__1.J__1.J_pred.sdf,3106,results/posebusters_recheck/generated_inputs/481_boltz1x__7ypv__1__1.A_1.B__1.J__1.J_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/481_boltz1x__7ypv__1__1.A_1.B__1.J__1.J_pred.sdf,1.J,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C19H34N8O8/c20-3-1-2-7(21)4-10(30)24-13-14(31)15(35-18(22)33)9(6-28)34-17(13)27-19-25-11-8(29)5-23-16(32)12(11)26-19/h7-9,11-15,17,28-29,31H,1-6,20-21H2,(H2,22,33)(H,23,32)(H,24,30)(H2,25,26,27)/t7-,8+,9+,11+,12-,13+,14-,15-,17+/m0/s1","InChI=1S/C19H34N8O8/c20-3-1-2-7(21)4-10(30)24-13-14(31)15(35-18(22)33)9(6-28)34-17(13)27-19-25-11-8(29)5-23-16(32)12(11)26-19/h7-9,11-15,17,28-29,31H,1-6,20-21H2,(H2,22,33)(H,23,32)(H,24,30)(H2,25,26,27)/t7-,8+,9+,11+,12-,13+,14-,15-,17+/m0/s1",True,True,True,True,True,True,True,True,True,37.0,0.7779761845456218,1.6503509640073357,0.0,4.0,52.0,1.5406065081106068,8.0,506.0,0.6345640775472269,1.0,33.0,44.0,505.0,0.0,0.0,,5.0,5.0,0.24860536592565832,0.0,0.0,,34.0,2912.1788676418355,107.488525967884,27.09292774665039,2.4607215141092262,0.0,24.0,943.0,N,O,1.6,1.55,3.1500000000000004,2.4607215141092262,3.1500000000000004,0.7811814330505479,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.03154220172048373,,,,109.5287755901304,1.933767046779193,109.25538328394597,posebusters_attempted
af3|8p1p__1__1.A__1.E|1.E,unchanged_or_neutral,af3,8p1p__1__1.A__1.E,1.E,3.069862604141236,2.1103169918060303,False,True,True,25,ok,13.425843986660942,results/posebusters_recheck/generated_inputs/482_af3__8p1p__1__1.A__1.E__1.E_pred.sdf,8150,results/posebusters_recheck/generated_inputs/482_af3__8p1p__1__1.A__1.E__1.E_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/482_af3__8p1p__1__1.A__1.E__1.E_pred.sdf,1.E,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C17H16BrF4NO2/c18-13-2-4-16(12(8-13)9-23-5-6-24)25-10-11-1-3-15(19)14(7-11)17(20,21)22/h1-4,7-8,23-24H,5-6,9-10H2","InChI=1S/C17H16BrF4NO2/c18-13-2-4-16(12(8-13)9-23-5-6-24)25-10-11-1-3-15(19)14(7-11)17(20,21)22/h1-4,7-8,23-24H,5-6,9-10H2",True,True,True,True,True,True,True,True,True,26.0,0.9347595565384058,1.0071956858758024,0.0,0.0,36.0,1.0496987112559863,0.0,238.0,0.9745186459361336,0.0,26.0,36.0,238.0,2.0,2.0,0.01721077249817683,0.0,0.0,,0.0,0.0,,16.0,83.61156278620959,38.7737750690027,2.156394692995782,2.196262734738266,5.0,23.0,5442.0,F,N,1.5,1.6,3.1,2.196262734738266,3.1,0.7084718499155697,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.08062093139709564,,,,55.30723326979934,1.2880420454157746,54.94327285638524,posebusters_attempted
af3|8sft__1__1.A__1.E_1.F|1.F,unchanged_or_neutral,af3,8sft__1__1.A__1.E_1.F,1.F,4.15265703201294,3.312940120697021,False,True,True,21,ok,0.8716615104663704,results/posebusters_recheck/generated_inputs/483_af3__8sft__1__1.A__1.E_1.F__1.F_pred.sdf,3444,results/posebusters_recheck/generated_inputs/483_af3__8sft__1__1.A__1.E_1.F__1.F_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/483_af3__8sft__1__1.A__1.E_1.F__1.F_pred.sdf,1.F,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H","InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H",True,True,True,True,True,True,True,True,True,23.0,0.9445704617314266,1.027534091738084,0.0,0.0,34.0,1.0353133624981627,0.0,153.0,0.9435861003972861,0.0,23.0,34.0,153.0,3.0,3.0,0.01745236695079119,0.0,0.0,,0.0,0.0,,10.0,75.16312033180192,49.702364102994,1.5122644905994362,2.5906591825247873,0.0,20.0,165.0,O,C,1.55,1.7,3.25,2.5906591825247873,3.25,0.7971259023153192,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.023265741728922092,,,,71.0844090725278,0.1590066781829378,71.00121244062349,posebusters_attempted
boltz1x|8gu1__1__1.A_1.B__1.D|1.D,unchanged_or_neutral,boltz1x,8gu1__1__1.A_1.B__1.D,1.D,7.185455322265625,6.4734320640563965,False,True,True,34,ok,26.55317814858255,results/posebusters_recheck/generated_inputs/484_boltz1x__8gu1__1__1.A_1.B__1.D__1.D_pred.sdf,3886,results/posebusters_recheck/generated_inputs/484_boltz1x__8gu1__1__1.A_1.B__1.D__1.D_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/484_boltz1x__8gu1__1__1.A_1.B__1.D__1.D_pred.sdf,1.D,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C28H29F2N3O/c29-22-11-7-20(8-12-22)25(21-9-13-23(30)14-10-21)4-3-17-32-18-15-24(16-19-32)33-27-6-2-1-5-26(27)31-28(33)34/h1-2,5-14,24-25H,3-4,15-19H2,(H,31,34)","InChI=1S/C28H29F2N3O/c29-22-11-7-20(8-12-22)25(21-9-13-23(30)14-10-21)4-3-17-32-18-15-24(16-19-32)33-27-6-2-1-5-26(27)31-28(33)34/h1-2,5-14,24-25H,3-4,15-19H2,(H,31,34)",True,True,True,True,True,True,True,True,True,38.0,0.9466729401431379,9.597272469570864,0.0,20.0,53.0,4.817330918233232,23.0,470.0,0.3113689455967314,18.0,18.0,30.0,452.0,3.0,1.0,0.8839760817124618,5.0,5.0,0.5460933364507308,0.0,0.0,,29.0,1.124559919719156e+16,115.12418592329797,97682334142054.16,2.5436083503558486,0.0,21.0,118.0,C,O,1.7,1.55,3.25,2.5436083503558486,3.25,0.782648723186415,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.019328585961342827,,,,76.58093919854456,3.890626416736421,76.2894789742512,posebusters_attempted
af3_no_template|7zzw__1__1.A__1.E_1.M|1.M,unchanged_or_neutral,af3_no_template,7zzw__1__1.A__1.E_1.M,1.M,27.007537841796875,26.39048194885254,False,True,True,13,ok,0.4564898255396119,results/posebusters_recheck/generated_inputs/485_af3_no_template__7zzw__1__1.A__1.E_1.M__1.M_pred.sdf,3967,results/posebusters_recheck/generated_inputs/485_af3_no_template__7zzw__1__1.A__1.E_1.M__1.M_receptor.pdb,<REMOTE_PROJECT_ROOT>/results/posebusters_recheck/generated_inputs/485_af3_no_template__7zzw__1__1.A__1.E_1.M__1.M_pred.sdf,1.M,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C8H17NO3S/c10-13(11,12)7-6-9-8-4-2-1-3-5-8/h8-9H,1-7H2,(H,10,11,12)","InChI=1S/C8H17NO3S/c10-13(11,12)7-6-9-8-4-2-1-3-5-8/h8-9H,1-7H2,(H,10,11,12)",True,True,True,True,True,True,True,True,True,13.0,0.9798323828760804,1.023677857318742,0.0,0.0,17.0,1.0583659204527671,0.0,48.0,1.110365763866867,0.0,13.0,17.0,48.0,0.0,0.0,,5.0,5.0,0.2322981512261295,0.0,0.0,,17.0,36.388691413060386,24.994356966920297,1.455876278842474,2.2615563225354345,1.0,9.0,2413.0,O,O,1.55,1.55,3.1,2.2615563225354345,3.1,0.7295342975920757,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.04154476301930954,,,,43.55207860446194,0.7017903617352859,43.1280938714227,posebusters_attempted
