dataset,mol_id,tag,status,runtime_sec,score_ranked_prediction_cif,score_ranked_model_idx,score_ranked_top_rmsd_approx,score_ranked_top_pocket_rmsd_approx,score_ranked_score_npz,score_ranked_chai_aggregate_score,score_ranked_chai_ptm,score_ranked_chai_iptm,score_ranked_chai_has_inter_chain_clashes,score_ranked_matched_ca,score_ranked_matched_chains,score_ranked_receptor_ca_rmsd_after_fit,score_ranked_pred_ligand_heavy_atoms,score_ranked_native_ligand_heavy_atoms,score_ranked_pocket_cutoff_a,score_ranked_pocket_matched_ca,score_ranked_pocket_matched_residues_preview,score_ranked_pocket_ca_rmsd_after_fit,score_ranked_pocket_success_2a_approx,score_ranked_success_2a_approx,oracle_best_pocket_rmsd_approx,oracle_best_pocket_success_2a_approx,oracle_best_model_idx,n_samples_eval,metric_status,exception_type,prediction_cif,model_idx,top_rmsd_approx,top_pocket_rmsd_approx,score_npz,chai_aggregate_score,chai_ptm,chai_iptm,chai_has_inter_chain_clashes,matched_ca,matched_chains,receptor_ca_rmsd_after_fit,pred_ligand_heavy_atoms,native_ligand_heavy_atoms,pocket_cutoff_a
astex_diverse,1IA1_TQ3,default_s5_t200,ok,111.062,results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,11.549115097941907,4.930387380105816,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IA1_TQ3/default_s5_t200/predictions/scores.model_idx_0.npz,0.4360693693161011,0.5631752610206604,0.40429291129112244,False,384.0,"A:192,B:192",21.794423857749834,19.0,19.0,10.0,66.0,"B:31:2.60,B:8:3.04,B:111:3.08,B:117:3.43,B:35:3.44,B:9:3.49,B:60:3.50,B:61:3.57,B:24:3.64,B:10:3.71,B:132:3.71,B:57:3.76",0.4937475710374115,False,False,4.9163378954404555,False,3.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1IG3_VIB,default_s5_t200,ok,179.79,results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,5.23600161247862,5.135786348132798,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1IG3_VIB/default_s5_t200/predictions/scores.model_idx_1.npz,0.919014573097229,0.9360268115997314,0.914761483669281,False,497.0,"A:254,B:243",2.624264617146056,18.0,18.0,10.0,56.0,"B:215:2.70,A:107:2.98,A:106:3.15,B:216:3.15,B:218:3.37,B:201:3.38,B:217:3.49,A:108:3.84,A:109:3.98,B:203:4.00,B:213:4.02,A:110:4.44",0.5956166465984266,False,False,5.010581978412784,False,2.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1J3J_CP6,default_s5_t200,exception,57.475,,,,,,,,,,,,,,,,,,,,,,,,,not_ok,RuntimeError,,,,,,,,,,,,,,,
astex_diverse,1JD0_AZM,default_s5_t200,ok,180.253,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,5.2863326040078045,3.6393006702159063,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JD0_AZM/default_s5_t200/predictions/scores.model_idx_4.npz,0.5329629778862,0.6055224537849426,0.5148230791091919,False,519.0,"A:260,B:259",10.6555634015814,13.0,13.0,10.0,67.0,"B:194:2.80,B:195:2.80,B:87:3.25,B:193:3.34,B:89:3.40,B:113:3.41,B:85:3.49,B:204:3.58,B:115:3.61,B:100:3.95,B:137:3.98,B:192:4.21",0.18775688312984515,False,False,3.4478815329250754,False,3.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1JJE_BYS,default_s5_t200,ok,114.674,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,35.10455483751893,20.835238842749508,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JJE_BYS/default_s5_t200/predictions/scores.model_idx_1.npz,0.4918665289878845,0.6448578834533691,0.4536186754703522,False,441.0,"A:220,B:221",19.806785344496237,25.0,25.0,10.0,59.0,"A:158:2.73,A:164:2.83,A:194:2.85,A:78:2.98,A:136:2.99,A:76:3.06,A:163:3.33,A:155:3.46,A:77:3.56,A:74:3.59,A:25:3.60,A:22:3.77",0.3804488190565535,False,False,18.991293821721513,False,3.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1JLA_TNK,default_s5_t200,ok,277.138,results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,66.39954193749749,70.36786866202924,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1JLA_TNK/default_s5_t200/predictions/scores.model_idx_1.npz,0.6443558931350708,0.6770537495613098,0.6361813545227051,False,954.0,"A:546,B:408",14.714072928133538,27.0,27.0,10.0,65.0,"A:96:2.70,A:174:3.23,A:98:3.30,A:183:3.32,A:181:3.34,A:101:3.46,A:222:3.52,A:310:3.59,A:229:3.61,A:182:3.71,A:220:3.71,A:95:3.77",1.638667688511019,False,False,44.24143538622965,False,3.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1K3U_IAD,default_s5_t200,ok,183.181,results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,30.983982670518202,30.90379552289446,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1K3U_IAD/default_s5_t200/predictions/scores.model_idx_1.npz,0.8652759790420532,0.9185763001441956,0.8519508838653564,False,662.0,"A:268,B:394",1.0264479979205894,21.0,21.0,10.0,85.0,"A:174:2.46,A:234:2.55,A:211:2.59,A:233:2.64,A:59:2.68,A:213:2.78,A:212:2.97,A:183:2.98,A:182:3.25,A:231:3.28,A:232:3.43,A:21:3.44",0.544999814840966,False,False,3.963202285300734,False,3.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1KE5_LS1,default_s5_t200,ok,83.051,results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,8.16055687092105,8.15043598326112,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KE5_LS1/default_s5_t200/predictions/scores.model_idx_3.npz,0.8815767168998718,0.9422680139541626,0.8664038777351379,False,281.0,A:281,1.278562600925445,23.0,23.0,10.0,63.0,"A:75:2.89,A:73:2.98,A:76:3.06,A:81:3.11,A:30:3.27,A:126:3.28,A:78:3.32,A:74:3.32,A:9:3.39,A:72:3.42,A:77:3.51,A:137:3.54",0.6999658832584983,False,False,8.103013978040167,False,2.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1KZK_JE2,default_s5_t200,ok,62.307,results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,8.658978028458465,8.660269414419691,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1KZK_JE2/default_s5_t200/predictions/scores.model_idx_0.npz,0.9418821930885315,0.9615916013717651,0.9369547963142395,False,198.0,"A:99,B:99",0.4560256079366966,41.0,41.0,10.0,88.0,"A:24:2.62,B:24:2.67,A:29:2.68,A:26:3.00,B:47:3.33,B:29:3.35,A:27:3.41,A:47:3.42,A:49:3.47,A:48:3.48,B:26:3.51,A:28:3.51",0.26208977658374083,False,False,8.660269414419691,False,0.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1L2S_STC,default_s5_t200,ok,180.146,results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,20.346592882749423,5.47503165881045,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L2S_STC/default_s5_t200/predictions/scores.model_idx_1.npz,0.3926197588443756,0.611405611038208,0.3379232883453369,False,713.0,"A:355,B:358",25.134556665336792,19.0,19.0,10.0,62.0,"B:314:2.67,B:60:2.70,B:148:2.72,B:63:3.12,B:116:3.49,B:313:3.51,B:217:3.51,B:316:3.54,B:315:3.62,B:59:3.93,B:115:3.95,B:289:3.96",0.28073742854409445,False,False,5.47503165881045,False,1.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1L7F_BCZ,default_s5_t200,ok,109.429,results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,5.074441658009352,5.19907836189217,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1L7F_BCZ/default_s5_t200/predictions/scores.model_idx_3.npz,0.5644809007644653,0.8261133432388306,0.49907273054122925,False,388.0,A:388,5.0048905295930135,23.0,23.0,10.0,77.0,"A:36:2.69,A:289:2.81,A:70:2.85,A:97:2.89,A:146:3.03,A:69:3.06,A:323:3.07,A:37:3.30,A:211:3.31,A:196:3.51,A:74:3.56,A:195:3.61",0.6765766236162212,False,False,4.279517353512416,False,4.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1LPZ_CMB,default_s5_t200,ok,89.366,results/posebench_702_predictions/chai1_gpu/astex_diverse/1LPZ_CMB/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,6.192715920454776,6.18522056383235,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1LPZ_CMB/default_s5_t200/predictions/scores.model_idx_2.npz,0.8973060846328735,0.9523555040359497,0.8835437297821045,False,287.0,"A:53,B:234",0.5430774738823225,32.0,32.0,10.0,74.0,"B:178:2.57,B:207:3.09,B:204:3.16,B:208:3.25,B:179:3.25,B:215:3.28,B:181:3.30,B:205:3.34,B:131:3.55,B:83:3.58,B:184:3.63,B:84:3.63",0.35062665912577085,False,False,5.973994957099683,False,0.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1LRH_NLA,default_s5_t200,ok,180.701,results/posebench_702_predictions/chai1_gpu/astex_diverse/1LRH_NLA/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,46.13009666619395,29.601971890111173,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1LRH_NLA/default_s5_t200/predictions/scores.model_idx_4.npz,0.5546904802322388,0.6514413356781006,0.5305027365684509,False,640.0,"A:160,B:160,C:160,D:160",33.28710813364864,14.0,14.0,10.0,64.0,"D:62:2.77,D:56:3.01,D:64:3.32,D:45:3.32,D:53:3.57,D:58:3.58,D:54:3.59,D:105:3.60,D:43:3.66,D:148:3.67,D:150:3.82,D:24:3.83",0.7761743012843042,False,False,3.871860563560382,False,2.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1M2Z_DEX,default_s5_t200,ok,186.401,results/posebench_702_predictions/chai1_gpu/astex_diverse/1M2Z_DEX/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,34.72170496452166,41.87342078760519,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1M2Z_DEX/default_s5_t200/predictions/scores.model_idx_3.npz,0.7931597828865051,0.8433455228805542,0.7806133031845093,False,318.0,"A:255,B:21,D:21,E:21",16.70887971868812,28.0,28.0,10.0,81.0,"A:119:2.98,A:41:3.04,A:47:3.06,A:213:3.08,A:100:3.15,A:88:3.17,A:40:3.23,A:212:3.39,A:78:3.58,A:81:3.68,A:226:3.68,A:37:3.73",0.5515330994609287,False,False,41.28402402588635,False,0.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1MEH_MOA,default_s5_t200,ok,82.336,results/posebench_702_predictions/chai1_gpu/astex_diverse/1MEH_MOA/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,17.21908516809138,17.420534750968777,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1MEH_MOA/default_s5_t200/predictions/scores.model_idx_0.npz,0.3213035762310028,0.9012830853462219,0.17630869150161743,False,353.0,A:353,2.76255992917831,23.0,23.0,10.0,68.0,"A:146:2.52,A:290:3.12,A:197:3.25,A:144:3.27,A:195:3.27,A:196:3.28,A:300:3.30,A:145:3.43,A:291:3.57,A:296:3.68,A:174:3.70,A:193:4.30",2.3305316411677386,False,False,16.70107012397519,False,4.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1MMV_3AR,default_s5_t200,ok,278.042,results/posebench_702_predictions/chai1_gpu/astex_diverse/1MMV_3AR/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,16.807223844366497,13.782800369421738,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1MMV_3AR/default_s5_t200/predictions/scores.model_idx_4.npz,0.15571650862693787,0.22532705962657928,0.13831385970115662,False,816.0,"A:407,B:409",22.181796711615622,15.0,15.0,10.0,66.0,"B:288:2.50,B:283:2.67,B:279:2.78,B:169:2.92,B:278:3.03,B:275:3.22,B:256:3.25,B:258:3.33,B:253:3.41,B:276:3.63,B:277:3.63,B:257:3.79",12.169001703536852,False,False,4.403699096748067,False,0.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1MZC_BNE,default_s5_t200,ok,183.638,results/posebench_702_predictions/chai1_gpu/astex_diverse/1MZC_BNE/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,6.405695223070028,6.385719027685261,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1MZC_BNE/default_s5_t200/predictions/scores.model_idx_3.npz,0.930479109287262,0.9586477279663086,0.9234369397163391,False,720.0,"A:313,B:407",1.1701214150919945,35.0,35.0,10.0,82.0,"B:185:2.92,A:111:2.98,B:280:2.99,B:345:3.15,B:89:3.35,B:85:3.36,B:82:3.37,B:282:3.38,B:344:3.46,B:283:3.47,B:134:3.64,B:79:3.80",0.19863667521061093,False,False,6.292329011289033,False,0.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1N1M_A3M,default_s5_t200,exception,49.928,,,,,,,,,,,,,,,,,,,,,,,,,not_ok,RuntimeError,,,,,,,,,,,,,,,
astex_diverse,1N2J_PAF,default_s5_t200,ok,180.237,results/posebench_702_predictions/chai1_gpu/astex_diverse/1N2J_PAF/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,32.83437239827048,32.700333193613304,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1N2J_PAF/default_s5_t200/predictions/scores.model_idx_0.npz,0.9003480076789856,0.9435904026031494,0.8895373940467834,False,574.0,"A:287,B:287",0.9592136364109808,10.0,10.0,10.0,58.0,"A:69:2.78,A:161:2.79,A:139:3.42,A:35:3.61,A:37:3.63,A:36:3.67,A:154:3.77,A:66:3.86,A:136:3.90,A:140:4.00,A:64:4.61,A:158:4.65",0.22344089605151599,False,False,32.489025870365616,False,2.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1N2V_BDI,default_s5_t200,ok,107.954,results/posebench_702_predictions/chai1_gpu/astex_diverse/1N2V_BDI/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,3.084011169131326,3.073992242031863,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1N2V_BDI/default_s5_t200/predictions/scores.model_idx_4.npz,0.7552903294563293,0.9528284668922424,0.7059057354927063,False,372.0,A:372,0.35374271385325173,15.0,15.0,10.0,67.0,"A:145:2.68,A:219:2.73,A:218:3.19,A:192:3.22,A:250:3.57,A:95:3.61,A:249:3.62,A:147:3.63,A:190:3.67,A:91:3.80,A:92:3.95,A:221:3.96",0.3613514986025374,False,False,3.073992242031863,False,4.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1N46_PFA,default_s5_t200,ok,182.127,results/posebench_702_predictions/chai1_gpu/astex_diverse/1N46_PFA/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,41.26916128763556,37.46727286545968,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1N46_PFA/default_s5_t200/predictions/scores.model_idx_2.npz,0.7215298414230347,0.7989136576652527,0.7021839022636414,False,487.0,"A:248,B:239",17.340344623490896,27.0,27.0,10.0,98.0,"A:106:2.61,A:221:2.68,A:102:2.80,A:117:2.98,A:96:3.06,A:68:3.20,A:99:3.24,A:241:3.27,A:130:3.37,A:65:3.37,A:116:3.40,A:58:3.47",0.6162353548417646,False,False,36.76164581897243,False,1.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1NAV_IH5,default_s5_t200,ok,83.049,results/posebench_702_predictions/chai1_gpu/astex_diverse/1NAV_IH5/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,7.51850976203394,7.525315291676843,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1NAV_IH5/default_s5_t200/predictions/scores.model_idx_2.npz,0.8846270442008972,0.9297513365745544,0.8733459115028381,False,253.0,A:253,3.133585727742419,23.0,23.0,10.0,90.0,"A:225:2.55,A:121:2.69,A:103:3.10,A:134:3.16,A:245:3.24,A:72:3.29,A:120:3.35,A:143:3.49,A:66:3.51,A:69:3.53,A:63:3.55,A:136:3.60",0.3815019718515466,False,False,7.510620741185748,False,4.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1OF1_SCT,default_s5_t200,ok,182.24,results/posebench_702_predictions/chai1_gpu/astex_diverse/1OF1_SCT/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,3.469048940048124,6.835695571749516,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1OF1_SCT/default_s5_t200/predictions/scores.model_idx_3.npz,0.7387398481369019,0.8094319105148315,0.7210668325424194,False,620.0,"A:307,B:313",8.25192908881641,18.0,18.0,10.0,68.0,"B:55:2.66,B:171:2.81,B:37:2.87,B:79:2.89,B:121:3.28,B:117:3.32,B:112:3.48,B:82:3.49,B:12:3.56,B:54:3.70,B:51:3.73,B:42:3.90",9.447908263182532,False,False,6.341773751063244,False,2.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1OF6_DTY,default_s5_t200,exception,10.313,,,,,,,,,,,,,,,,,,,,,,,,,not_ok,UnsupportedInputError,,,,,,,,,,,,,,,
astex_diverse,1OPK_P16,default_s5_t200,ok,112.507,results/posebench_702_predictions/chai1_gpu/astex_diverse/1OPK_P16/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,8.435467707889842,8.36492479690176,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1OPK_P16/default_s5_t200/predictions/scores.model_idx_0.npz,0.7522258758544922,0.7101407647132874,0.7627471089363098,False,449.0,A:449,3.9097191923695784,29.0,29.0,10.0,74.0,"A:254:2.84,A:251:3.24,A:189:3.31,A:222:3.32,A:226:3.34,A:252:3.35,A:205:3.45,A:257:3.48,A:317:3.56,A:306:3.56,A:192:3.56,A:316:3.59",1.9118632152218833,False,False,7.90978378332614,False,4.0,5.0,ok,,,,,,,,,,,,,,,,
astex_diverse,1OQ5_CEL,default_s5_t200,ok,83.873,results/posebench_702_predictions/chai1_gpu/astex_diverse/1OQ5_CEL/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,6.506888417004003,6.504661047209162,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/astex_diverse/1OQ5_CEL/default_s5_t200/predictions/scores.model_idx_0.npz,0.8889186382293701,0.9741169214248657,0.8676190376281738,False,256.0,A:256,0.23117127176143937,26.0,26.0,10.0,74.0,"A:194:2.84,A:195:3.16,A:90:3.21,A:88:3.21,A:197:3.24,A:63:3.29,A:193:3.30,A:92:3.30,A:65:3.34,A:115:3.46,A:126:3.62,A:117:3.76",0.1662634131702706,False,False,6.504661047209162,False,0.0,5.0,ok,,,,,,,,,,,,,,,,
