dataset,mol_id,native_heavy_atoms_reported,pred_heavy_atoms_reported,native_heavy_atoms_parsed,pred_heavy_atoms_parsed,atom_count_match_parsed,recorded_top_pocket_rmsd_approx,recorded_top_rmsd_approx,recorded_pocket_success_2a,centroid_distance_a,centroid_distance_le2a,same_order_ligand_rmsd_a,same_order_ligand_rmsd_le2a,pocket_ca_rmsd_after_fit,receptor_ca_rmsd_after_fit,boltz_confidence_score,prediction_cif,ligand_file
astex_diverse,1KE5_LS1,23.0,23.0,23,23,True,19.748954925754717,18.258084055990533,False,55.57958879097808,False,56.03296430485483,False,13.504157646518816,17.59828422680087,0.3918062448501587,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1KE5_LS1/full_r1_s20/boltz_results_1KE5_LS1_boltz1/predictions/1KE5_LS1_boltz1/1KE5_LS1_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1KE5_LS1/1KE5_LS1_ligand.sdf
astex_diverse,1L2S_STC,19.0,19.0,19,19,True,6.612123654364146,29.13800105449061,False,86.48748819686139,False,86.60512716067042,False,12.318177569937308,26.09542526272883,0.3124674260616302,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1L2S_STC/full_r1_s20/boltz_results_1L2S_STC_boltz1/predictions/1L2S_STC_boltz1/1L2S_STC_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1L2S_STC/1L2S_STC_ligand.sdf
astex_diverse,1L7F_BCZ,23.0,23.0,23,23,True,5.126736565072963,5.1393896049694,False,78.11904725517739,False,78.2381641888969,False,0.6023376005768251,0.7636348586225647,0.8318247199058533,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1L7F_BCZ/full_r1_s20/boltz_results_1L7F_BCZ_boltz1/predictions/1L7F_BCZ_boltz1/1L7F_BCZ_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1L7F_BCZ/1L7F_BCZ_ligand.sdf
astex_diverse,1LPZ_CMB,32.0,32.0,32,32,True,6.9982923358788085,6.867738747551169,False,20.55259642204484,False,21.36175629129448,False,7.137847555802713,13.422885990982389,0.5967842936515808,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1LPZ_CMB/full_r1_s20/boltz_results_1LPZ_CMB_boltz1/predictions/1LPZ_CMB_boltz1/1LPZ_CMB_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1LPZ_CMB/1LPZ_CMB_ligand.sdf
astex_diverse,1MMV_3AR,15.0,15.0,15,15,True,12.939214068594486,18.71155862598052,False,60.426153061003255,False,60.72303319351035,False,12.493436278490812,24.24695427676269,0.299442708492279,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1MMV_3AR/full_r1_s20/boltz_results_1MMV_3AR_boltz1/predictions/1MMV_3AR_boltz1/1MMV_3AR_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1MMV_3AR/1MMV_3AR_ligand.sdf
astex_diverse,1N46_PFA,27.0,27.0,27,27,True,16.147132986313505,23.757132286525884,False,23.11330358674838,False,23.75098331988461,False,12.575744168824134,20.671766226771812,0.3214467167854309,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1N46_PFA/full_r1_s20/boltz_results_1N46_PFA_boltz1/predictions/1N46_PFA_boltz1/1N46_PFA_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1N46_PFA/1N46_PFA_ligand.sdf
astex_diverse,1OPK_P16,29.0,29.0,29,29,True,12.740823883621964,17.059779087584175,False,54.75492195172844,False,55.219399758327064,False,11.940116274392352,20.98626078245739,0.3597393929958343,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1OPK_P16/full_r1_s20/boltz_results_1OPK_P16_boltz1/predictions/1OPK_P16_boltz1/1OPK_P16_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1OPK_P16/1OPK_P16_ligand.sdf
astex_diverse,1OQ5_CEL,26.0,26.0,26,26,True,6.079849983625127,11.84715134784276,False,22.73932518779342,False,23.66705780046473,False,12.20492530155481,19.232480216082205,0.40285524725914,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1OQ5_CEL/full_r1_s20/boltz_results_1OQ5_CEL_boltz1/predictions/1OQ5_CEL_boltz1/1OQ5_CEL_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1OQ5_CEL/1OQ5_CEL_ligand.sdf
astex_diverse,1OWE_675,22.0,22.0,22,22,True,4.876365243408716,4.823685044271715,False,39.64828110377451,False,40.10438263946955,False,3.863096776274776,6.180525248025294,0.6709592938423157,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1OWE_675/full_r1_s20/boltz_results_1OWE_675_boltz1/predictions/1OWE_675_boltz1/1OWE_675_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1OWE_675/1OWE_675_ligand.sdf
astex_diverse,1Q4G_BFL,17.0,17.0,17,17,True,32.63145282826863,42.74102531701663,False,188.62848071802503,False,188.69907791685262,False,12.830076968595623,27.678305846863807,0.3638783991336822,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1Q4G_BFL/full_r1_s20/boltz_results_1Q4G_BFL_boltz1/predictions/1Q4G_BFL_boltz1/1Q4G_BFL_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1Q4G_BFL/1Q4G_BFL_ligand.sdf
astex_diverse,1S3V_TQD,27.0,27.0,27,27,True,11.70948718589966,10.756854696439914,False,39.21479093282896,False,39.697222923356996,False,5.983592059071639,7.255956659272694,0.5225404500961304,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1S3V_TQD/full_r1_s20/boltz_results_1S3V_TQD_boltz1/predictions/1S3V_TQD_boltz1/1S3V_TQD_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1S3V_TQD/1S3V_TQD_ligand.sdf
astex_diverse,1SG0_STL,17.0,17.0,17,17,True,17.44950996058848,28.989586145219015,False,45.93041173921838,False,46.22689699232191,False,12.029089587823435,19.95920026748849,0.4652827382087707,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1SG0_STL/full_r1_s20/boltz_results_1SG0_STL_boltz1/predictions/1SG0_STL_boltz1/1SG0_STL_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1SG0_STL/1SG0_STL_ligand.sdf
astex_diverse,1SJ0_E4D,33.0,33.0,33,33,True,9.614173402659366,11.45414704054516,False,44.791465409308046,False,45.583175132021296,False,13.483564589735874,17.79341551195734,0.4056810438632965,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1SJ0_E4D/full_r1_s20/boltz_results_1SJ0_E4D_boltz1/predictions/1SJ0_E4D_boltz1/1SJ0_E4D_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1SJ0_E4D/1SJ0_E4D_ligand.sdf
astex_diverse,1T9B_1CS,23.0,23.0,23,23,True,15.250519525328771,22.61642650344342,False,131.36801654689506,False,131.40063503342108,False,13.083682645896635,26.76912036044942,0.3943007886409759,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1T9B_1CS/full_r1_s20/boltz_results_1T9B_1CS_boltz1/predictions/1T9B_1CS_boltz1/1T9B_1CS_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1T9B_1CS/1T9B_1CS_ligand.sdf
astex_diverse,1TOW_CRZ,19.0,19.0,19,19,True,11.175779805611365,8.677450098103726,False,28.26489867140726,False,28.575297899795142,False,11.38082729010646,11.616841690443358,0.5012739300727844,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1TOW_CRZ/full_r1_s20/boltz_results_1TOW_CRZ_boltz1/predictions/1TOW_CRZ_boltz1/1TOW_CRZ_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1TOW_CRZ/1TOW_CRZ_ligand.sdf
astex_diverse,1TT1_KAI,15.0,15.0,15,15,True,11.713055582422644,17.20595174645221,False,25.614506156822955,False,25.84906130797609,False,11.834405786837795,24.330123516825083,0.3589710593223572,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1TT1_KAI/full_r1_s20/boltz_results_1TT1_KAI_boltz1/predictions/1TT1_KAI_boltz1/1TT1_KAI_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1TT1_KAI/1TT1_KAI_ligand.sdf
astex_diverse,1TZ8_DES,20.0,20.0,20,20,True,6.570057710259626,22.963545575925263,False,74.67036030832544,False,74.81936111532532,False,12.462099958655712,24.26699684733822,0.3596102595329284,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1TZ8_DES/full_r1_s20/boltz_results_1TZ8_DES_boltz1/predictions/1TZ8_DES_boltz1/1TZ8_DES_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1TZ8_DES/1TZ8_DES_ligand.sdf
astex_diverse,1UML_FR4,33.0,33.0,33,33,True,7.99564615355505,8.187392456259188,False,68.41329700884532,False,68.79493720621136,False,10.34305455168268,14.746705453115808,0.4077588617801666,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1UML_FR4/full_r1_s20/boltz_results_1UML_FR4_boltz1/predictions/1UML_FR4_boltz1/1UML_FR4_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1UML_FR4/1UML_FR4_ligand.sdf
astex_diverse,1UNL_RRC,26.0,26.0,26,26,True,6.72015322937311,28.92285860470677,False,92.85037992443318,False,93.09634229113394,False,8.367978206001231,34.070899650086304,0.3354452848434448,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1UNL_RRC/full_r1_s20/boltz_results_1UNL_RRC_boltz1/predictions/1UNL_RRC_boltz1/1UNL_RRC_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1UNL_RRC/1UNL_RRC_ligand.sdf
astex_diverse,1UOU_CMU,16.0,16.0,16,16,True,7.327257557256473,12.866148674838206,False,31.788267085857072,False,32.075863873938175,False,10.310211331631416,21.290897233408884,0.4033524096012115,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1UOU_CMU/full_r1_s20/boltz_results_1UOU_CMU_boltz1/predictions/1UOU_CMU_boltz1/1UOU_CMU_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1UOU_CMU/1UOU_CMU_ligand.sdf
astex_diverse,1V48_HA1,22.0,22.0,22,22,True,8.11411787073705,18.756224687838667,False,105.3379733508023,False,105.48420324393332,False,11.862793377648476,19.767495500931386,0.4517182409763336,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1V48_HA1/full_r1_s20/boltz_results_1V48_HA1_boltz1/predictions/1V48_HA1_boltz1/1V48_HA1_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1V48_HA1/1V48_HA1_ligand.sdf
astex_diverse,1X8X_TYR,13.0,13.0,13,13,True,6.24471368783842,10.896010773908325,False,34.12416547562355,False,34.369041575233865,False,6.219915064874599,14.353737097935332,0.4574654102325439,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1X8X_TYR/full_r1_s20/boltz_results_1X8X_TYR_boltz1/predictions/1X8X_TYR_boltz1/1X8X_TYR_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1X8X_TYR/1X8X_TYR_ligand.sdf
astex_diverse,1XOZ_CIA,29.0,29.0,29,29,True,10.174349450137887,13.640350214785848,False,56.87122319319666,False,57.16627049388483,False,12.009650665675164,19.184461431165435,0.3553306758403778,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1XOZ_CIA/full_r1_s20/boltz_results_1XOZ_CIA_boltz1/predictions/1XOZ_CIA_boltz1/1XOZ_CIA_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1XOZ_CIA/1XOZ_CIA_ligand.sdf
astex_diverse,1YQY_915,23.0,23.0,23,23,True,6.312257454023295,14.107107539914562,False,31.97901282518172,False,32.38867594933693,False,12.294188371289438,23.376767057937077,0.4795273244380951,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YQY_915/full_r1_s20/boltz_results_1YQY_915_boltz1/predictions/1YQY_915_boltz1/1YQY_915_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1YQY_915/1YQY_915_ligand.sdf
astex_diverse,1YV3_BIT,22.0,22.0,22,22,True,11.760225595584744,11.505691059197504,False,62.73849246759473,False,62.885482860284625,False,13.219256538528107,22.629700725324145,0.3679405152797699,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YV3_BIT/full_r1_s20/boltz_results_1YV3_BIT_boltz1/predictions/1YV3_BIT_boltz1/1YV3_BIT_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1YV3_BIT/1YV3_BIT_ligand.sdf
astex_diverse,1YVF_PH7,28.0,28.0,28,28,True,6.33409386392449,7.846985947349562,False,76.37052461932437,False,76.59302906917395,False,11.83668965651393,24.22052651962841,0.3944550454616546,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YVF_PH7/full_r1_s20/boltz_results_1YVF_PH7_boltz1/predictions/1YVF_PH7_boltz1/1YVF_PH7_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1YVF_PH7/1YVF_PH7_ligand.sdf
astex_diverse,1YWR_LI9,35.0,35.0,35,35,True,8.503996953900783,11.256809994567927,False,25.954216589904146,False,26.689812863916398,False,10.646543396505988,21.073047888167284,0.3778302073478699,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YWR_LI9/full_r1_s20/boltz_results_1YWR_LI9_boltz1/predictions/1YWR_LI9_boltz1/1YWR_LI9_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/1YWR_LI9/1YWR_LI9_ligand.sdf
astex_diverse,2BM2_PM2,30.0,30.0,30,30,True,17.257371420795252,26.187209251530746,False,139.58262175267018,False,139.71193385730237,False,10.478038644839543,26.29244811962806,0.6370824575424194,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BM2_PM2/full_r1_s20/boltz_results_2BM2_PM2_boltz1/predictions/2BM2_PM2_boltz1/2BM2_PM2_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/2BM2_PM2/2BM2_PM2_ligand.sdf
astex_diverse,2BR1_PFP,29.0,29.0,29,29,True,8.54033094948032,15.197037958789029,False,19.00391693489004,False,20.17771123468597,False,11.482569909556608,18.506519565779303,0.409471184015274,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BR1_PFP/full_r1_s20/boltz_results_2BR1_PFP_boltz1/predictions/2BR1_PFP_boltz1/2BR1_PFP_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/2BR1_PFP/2BR1_PFP_ligand.sdf
astex_diverse,2BSM_BSM,27.0,27.0,27,27,True,8.06813762938836,6.249375274540308,False,41.4107078719729,False,41.69148663683173,False,9.451731953297037,8.587307523402922,0.5165473818778992,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BSM_BSM/full_r1_s20/boltz_results_2BSM_BSM_boltz1/predictions/2BSM_BSM_boltz1/2BSM_BSM_boltz1_model_0.cif,external/PoseBench/data/astex_diverse_set/2BSM_BSM/2BSM_BSM_ligand.sdf
dockgen,1hg0_1_SIN_1,8.0,8.0,8,8,True,16.466125413277968,29.23361865952634,False,45.69111795994554,False,45.75879222192947,False,11.736830249856608,23.702522227697006,0.427244484424591,results/posebench_702_predictions/boltz1_gpu/dockgen/1hg0_1_SIN_1/full_r1_s20/boltz_results_1hg0_1_SIN_1_boltz1/predictions/1hg0_1_SIN_1_boltz1/1hg0_1_SIN_1_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_ligand.pdb
dockgen,1o72_2_PC_0,11.0,11.0,11,11,True,6.204621614063001,7.844954059215397,False,22.082567389061772,False,22.42714700732007,False,8.442774677366202,13.93206577519106,0.4499523639678955,results/posebench_702_predictions/boltz1_gpu/dockgen/1o72_2_PC_0/full_r1_s20/boltz_results_1o72_2_PC_0_boltz1/predictions/1o72_2_PC_0_boltz1/1o72_2_PC_0_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/1o72_2_PC_0/1o72_2_PC_0_ligand.pdb
dockgen,1pj2_1_FUM_0,8.0,8.0,8,8,True,19.313653757783715,18.94812313574575,False,72.51126372425573,False,72.54763851463335,False,12.718870356038972,23.617918012284274,0.3411562144756317,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj2_1_FUM_0/full_r1_s20/boltz_results_1pj2_1_FUM_0_boltz1/predictions/1pj2_1_FUM_0_boltz1/1pj2_1_FUM_0_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/1pj2_1_FUM_0/1pj2_1_FUM_0_ligand.pdb
dockgen,1rqp_1_SAM_0,27.0,27.0,27,27,True,16.20641487191435,26.429016020945028,False,77.33280739157881,False,77.63643069282709,False,15.45530235855167,24.559767384410385,0.331654816865921,results/posebench_702_predictions/boltz1_gpu/dockgen/1rqp_1_SAM_0/full_r1_s20/boltz_results_1rqp_1_SAM_0_boltz1/predictions/1rqp_1_SAM_0_boltz1/1rqp_1_SAM_0_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/1rqp_1_SAM_0/1rqp_1_SAM_0_ligand.pdb
dockgen,1sij_1_PCD_0,47.0,46.0,47,47,True,,,False,63.677986641845536,False,63.97963776301721,False,,29.08746365099675,0.382587194442749,results/posebench_702_predictions/boltz1_gpu/dockgen/1sij_1_PCD_0/full_r1_s20/boltz_results_1sij_1_PCD_0_boltz1/predictions/1sij_1_PCD_0_boltz1/1sij_1_PCD_0_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/1sij_1_PCD_0/1sij_1_PCD_0_ligand.pdb
dockgen,1tkg_1_SSA_0,29.0,29.0,29,29,True,7.260218336165198,8.257209422122214,False,13.628504012273428,False,15.277758778904825,False,11.151477187348322,14.867414708376527,0.3866403996944427,results/posebench_702_predictions/boltz1_gpu/dockgen/1tkg_1_SSA_0/full_r1_s20/boltz_results_1tkg_1_SSA_0_boltz1/predictions/1tkg_1_SSA_0_boltz1/1tkg_1_SSA_0_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/1tkg_1_SSA_0/1tkg_1_SSA_0_ligand.pdb
dockgen,1uf8_1_ING_2,15.0,15.0,15,15,True,36.08465686374306,36.67625863191149,False,36.67741276282731,False,36.96676753445415,False,13.77029204497168,21.137439504598028,0.4433150887489319,results/posebench_702_predictions/boltz1_gpu/dockgen/1uf8_1_ING_2/full_r1_s20/boltz_results_1uf8_1_ING_2_boltz1/predictions/1uf8_1_ING_2_boltz1/1uf8_1_ING_2_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/1uf8_1_ING_2/1uf8_1_ING_2_ligand.pdb
dockgen,2g7c_1_NAG-GAL-GLA_1,37.0,37.0,37,37,True,12.6131163530316,20.762991713066448,False,30.45376749777217,False,31.343399834039843,False,8.727918686819951,20.682068735087327,0.4401191174983978,results/posebench_702_predictions/boltz1_gpu/dockgen/2g7c_1_NAG-GAL-GLA_1/full_r1_s20/boltz_results_2g7c_1_NAG-GAL-GLA_1_boltz1/predictions/2g7c_1_NAG-GAL-GLA_1_boltz1/2g7c_1_NAG-GAL-GLA_1_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/2g7c_1_NAG-GAL-GLA_1/2g7c_1_NAG-GAL-GLA_1_ligand.pdb
dockgen,2hk9_1_SKM_0,12.0,12.0,12,12,True,7.098928095322882,10.535861672089776,False,98.97302886012494,False,99.03698475639672,False,10.580938328031277,15.205228416263964,0.5296570062637329,results/posebench_702_predictions/boltz1_gpu/dockgen/2hk9_1_SKM_0/full_r1_s20/boltz_results_2hk9_1_SKM_0_boltz1/predictions/2hk9_1_SKM_0_boltz1/2hk9_1_SKM_0_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/2hk9_1_SKM_0/2hk9_1_SKM_0_ligand.pdb
dockgen,2r4e_1_13P_0,10.0,10.0,10,10,True,13.660667386541014,19.03894603075494,False,61.58332781842102,False,61.71257439734094,False,14.231171496763292,22.15811885073116,0.4257078766822815,results/posebench_702_predictions/boltz1_gpu/dockgen/2r4e_1_13P_0/full_r1_s20/boltz_results_2r4e_1_13P_0_boltz1/predictions/2r4e_1_13P_0_boltz1/2r4e_1_13P_0_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/2r4e_1_13P_0/2r4e_1_13P_0_ligand.pdb
dockgen,2v7t_1_SAH_4,26.0,26.0,26,26,True,17.356004099936815,17.98238772852851,False,107.96191351197416,False,108.13528272929561,False,14.948738584177049,24.212455463789706,0.3172657191753387,results/posebench_702_predictions/boltz1_gpu/dockgen/2v7t_1_SAH_4/full_r1_s20/boltz_results_2v7t_1_SAH_4_boltz1/predictions/2v7t_1_SAH_4_boltz1/2v7t_1_SAH_4_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/2v7t_1_SAH_4/2v7t_1_SAH_4_ligand.pdb
dockgen,2vfu_1_MTL_0,12.0,12.0,12,12,True,8.832399932716127,6.895607919632177,False,58.462365666642405,False,58.55515603570727,False,15.25568713399432,20.451560500904865,0.3989519774913788,results/posebench_702_predictions/boltz1_gpu/dockgen/2vfu_1_MTL_0/full_r1_s20/boltz_results_2vfu_1_MTL_0_boltz1/predictions/2vfu_1_MTL_0_boltz1/2vfu_1_MTL_0_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/2vfu_1_MTL_0/2vfu_1_MTL_0_ligand.pdb
dockgen,2ze9_1_PD7_0,26.0,26.0,26,26,True,6.823147828758857,9.36323224723038,False,42.55921616064205,False,42.81346821872893,False,12.523202722781768,15.76004740884246,0.4600820541381836,results/posebench_702_predictions/boltz1_gpu/dockgen/2ze9_1_PD7_0/full_r1_s20/boltz_results_2ze9_1_PD7_0_boltz1/predictions/2ze9_1_PD7_0_boltz1/2ze9_1_PD7_0_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/2ze9_1_PD7_0/2ze9_1_PD7_0_ligand.pdb
dockgen,3gvl_1_SLB_2,21.0,21.0,21,21,True,26.05423469991608,57.252387775344616,False,62.880952823644634,False,63.02963324963645,False,3.6058111062790967,31.125000377350823,0.5110164880752563,results/posebench_702_predictions/boltz1_gpu/dockgen/3gvl_1_SLB_2/full_r1_s20/boltz_results_3gvl_1_SLB_2_boltz1/predictions/3gvl_1_SLB_2_boltz1/3gvl_1_SLB_2_boltz1_model_0.cif,external/PoseBench/data/dockgen_set/3gvl_1_SLB_2/3gvl_1_SLB_2_ligand.pdb
