boltz_complex_ipde,boltz_complex_iplddt,boltz_complex_pde,boltz_complex_plddt,boltz_confidence_score,boltz_iptm,boltz_ligand_iptm,boltz_protein_iptm,boltz_ptm,confidence_json,dataset,gpu,input_yaml,ligand_file,ligand_heavy_atoms,ligand_smiles,matched_ca,matched_chains,model,mol_id,n_protein_chains,native_ligand_heavy_atoms,output_dir,pocket_ca_rmsd_after_fit,pocket_cutoff_a,pocket_matched_ca,pocket_matched_residues_preview,pred_ligand_heavy_atoms,prediction_cif,protein_lengths,protein_pdb,receptor_ca_rmsd_after_fit,returncode,runtime_sec,status,tag,top_pocket_rmsd_approx,top_pocket_success_2a_approx,top_rmsd_approx,top_success_2a_approx,status_json,stderr_tail,exception,exception_type,vina_status,vina_top_rmsd,vina_oracle_rmsd,vina_top_success_2a,vina_oracle_success_2a
12.991811752319336,0.255050390958786,4.881147861480713,0.38173118233680725,0.3679405152797699,0.31277772784233093,0.31277772784233093,0.0,0.2958519756793976,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YV3_BIT/full_r1_s20/boltz_results_1YV3_BIT_boltz1/predictions/1YV3_BIT_boltz1/confidence_1YV3_BIT_boltz1_model_0.json,astex_diverse,1,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YV3_BIT/full_r1_s20/inputs/1YV3_BIT_boltz1.yaml,external/PoseBench/data/astex_diverse_set/1YV3_BIT/1YV3_BIT_ligand.sdf,22.0,Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3ccccc3)C1=N2,703.0,A:703,boltz1,1YV3_BIT,1.0,22.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YV3_BIT/full_r1_s20,13.219256538528107,10.0,68.0,"A:252:2.48,A:230:2.81,A:446:3.11,A:624:3.21,A:251:3.38,A:229:3.45,A:457:3.49,A:460:3.61,A:631:3.61,A:627:3.64,A:253:3.67,A:464:3.71",22.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YV3_BIT/full_r1_s20/boltz_results_1YV3_BIT_boltz1/predictions/1YV3_BIT_boltz1/1YV3_BIT_boltz1_model_0.cif,A:703,external/PoseBench/data/astex_diverse_set/1YV3_BIT/1YV3_BIT_protein.pdb,22.629700725324142,0.0,125.786,ok,full_r1_s20,11.760225595584744,False,11.505691059197504,False,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YV3_BIT/full_r1_s20/run_status.json,,,,ok,11.060624318644123,10.531587072836045,False,False
7.410967826843262,0.3161965608596802,4.072636604309082,0.3762683868408203,0.39445504546165466,0.46720176935195923,0.46720176935195923,0.0,0.28979822993278503,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YVF_PH7/full_r1_s20/boltz_results_1YVF_PH7_boltz1/predictions/1YVF_PH7_boltz1/confidence_1YVF_PH7_boltz1_model_0.json,astex_diverse,4,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YVF_PH7/full_r1_s20/inputs/1YVF_PH7_boltz1.yaml,external/PoseBench/data/astex_diverse_set/1YVF_PH7/1YVF_PH7_ligand.sdf,28.0,O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1,564.0,A:564,boltz1,1YVF_PH7,1.0,28.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YVF_PH7/full_r1_s20,11.83668965651393,10.0,86.0,"A:448:2.79,A:446:3.24,A:200:3.28,A:366:3.28,A:316:3.32,A:411:3.36,A:414:3.37,A:368:3.38,A:556:3.52,A:384:3.57,A:415:3.72,A:197:3.72",28.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YVF_PH7/full_r1_s20/boltz_results_1YVF_PH7_boltz1/predictions/1YVF_PH7_boltz1/1YVF_PH7_boltz1_model_0.cif,A:564,external/PoseBench/data/astex_diverse_set/1YVF_PH7/1YVF_PH7_protein.pdb,24.220526519628415,0.0,84.874,ok,full_r1_s20,6.33409386392449,False,7.846985947349562,False,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YVF_PH7/full_r1_s20/run_status.json,,,,ok,5.963821785207392,5.397374298807576,False,False
7.307711124420166,0.32789695262908936,3.361372947692871,0.3727717995643616,0.3778302073478699,0.3980638086795807,0.3980638086795807,0.0,0.26101306080818176,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YWR_LI9/full_r1_s20/boltz_results_1YWR_LI9_boltz1/predictions/1YWR_LI9_boltz1/confidence_1YWR_LI9_boltz1_model_0.json,astex_diverse,0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YWR_LI9/full_r1_s20/inputs/1YWR_LI9_boltz1.yaml,external/PoseBench/data/astex_diverse_set/1YWR_LI9/1YWR_LI9_ligand.sdf,35.0,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)c(=O)n(C3CCNCC3)n2C)n1)c1ccccc1,338.0,A:338,boltz1,1YWR_LI9,1.0,35.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YWR_LI9/full_r1_s20,10.646543396505987,10.0,71.0,"A:48:2.56,A:104:3.02,A:99:3.13,A:162:3.15,A:100:3.19,A:25:3.28,A:102:3.40,A:103:3.40,A:30:3.43,A:46:3.52,A:101:3.54,A:106:3.58",35.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YWR_LI9/full_r1_s20/boltz_results_1YWR_LI9_boltz1/predictions/1YWR_LI9_boltz1/1YWR_LI9_boltz1_model_0.cif,A:338,external/PoseBench/data/astex_diverse_set/1YWR_LI9/1YWR_LI9_protein.pdb,21.073047888167284,0.0,87.548,ok,full_r1_s20,8.503996953900783,False,11.256809994567929,False,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1YWR_LI9/full_r1_s20/run_status.json,,,,ok,7.298491458611743,5.353060206221164,False,False
,,,,,,,,,,astex_diverse,3,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1Z95_198/full_r1_s20/inputs/1Z95_198_boltz1.yaml,external/PoseBench/data/astex_diverse_set/1Z95_198/1Z95_198_ligand.sdf,29.0,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,,,boltz1,1Z95_198,1.0,,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1Z95_198/full_r1_s20,,,,,,,A:238,external/PoseBench/data/astex_diverse_set/1Z95_198/1Z95_198_protein.pdb,,1.0,65.569,failed_nonzero,full_r1_s20,,,,,results/posebench_702_predictions/boltz1_gpu/astex_diverse/1Z95_198/full_r1_s20/run_status.json,"""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  [Previous line repeated 3 more times]
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 930, in _apply
    param_applied = fn(param)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1329, in convert
    return t.to(
torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 23.52 GiB of which 8.75 MiB is free. Process 3624347 has 20.88 GiB memory in use. Including non-PyTorch memory, this process has 2.60 GiB memory in use. Of the allocated memory 2.09 GiB is allocated by PyTorch, and 180.90 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/bin/boltz"", line 6, in <module>
    sys.exit(cli())
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1157, in __call__
    return self.main(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1078, in main
    rv = self.invoke(ctx)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1688, in invoke
    return _process_result(sub_ctx.command.invoke(sub_ctx))
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 1434, in invoke
    return ctx.invoke(self.callback, **ctx.params)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/click/core.py"", line 783, in invoke
    return __callback(*args, **kwargs)
  File ""<REMOTE_PROJECT_ROOT>/external/boltz/src/boltz/main.py"", line 1329, in predict
    trainer.predict(
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/trainer.py"", line 859, in predict
    return call._call_and_handle_interrupt(
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/call.py"", line 68, in _call_and_handle_interrupt
    trainer._teardown()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/trainer.py"", line 1005, in _teardown
    self.strategy.teardown()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/strategies/strategy.py"", line 536, in teardown
    self.lightning_module.cpu()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/lightning_fabric/utilities/device_dtype_mixin.py"", line 82, in cpu
    return super().cpu()
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1121, in cpu
    return self._apply(lambda t: t.cpu())
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 903, in _apply
    module._apply(fn)
  File ""<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/torchmetrics/metric.py"", line 907, in _apply
    _dummy_tensor = fn(torch.zeros(1, device=self.device))
RuntimeError: CUDA error: out of memory
CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

",,,ok,3.701602048321501,3.701602048321501,False,False
15.563498497009277,0.5811978578567505,2.2161800861358643,0.754488468170166,0.6370824575424194,0.16745837032794952,0.3566833734512329,0.16061681509017944,0.3565930128097534,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BM2_PM2/full_r1_s20/boltz_results_2BM2_PM2_boltz1/predictions/2BM2_PM2_boltz1/confidence_2BM2_PM2_boltz1_model_0.json,astex_diverse,7,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BM2_PM2/full_r1_s20/inputs/2BM2_PM2_boltz1.yaml,external/PoseBench/data/astex_diverse_set/2BM2_PM2/2BM2_PM2_ligand.sdf,30.0,NCc1cccc(C2CCN(C(=O)c3cncc(CCc4ccccc4)c3)CC2)c1,968.0,"A:242,B:242,C:242,D:242",boltz1,2BM2_PM2,4.0,30.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BM2_PM2/full_r1_s20,10.478038644839543,10.0,86.0,"B:187:2.71,B:188:2.81,B:216:3.16,B:214:3.30,B:215:3.30,B:189:3.39,B:193:3.41,D:83:3.52,D:47:3.52,B:190:3.56,B:211:3.59,B:224:3.65",30.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BM2_PM2/full_r1_s20/boltz_results_2BM2_PM2_boltz1/predictions/2BM2_PM2_boltz1/2BM2_PM2_boltz1_model_0.cif,A:243;B:243;C:243;D:243,external/PoseBench/data/astex_diverse_set/2BM2_PM2/2BM2_PM2_protein.pdb,26.29244811962806,0.0,132.544,ok,full_r1_s20,17.257371420795252,False,26.187209251530742,False,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BM2_PM2/full_r1_s20/run_status.json,,,,ok,4.367148379282144,4.367148379282144,False,False
7.40357780456543,0.32755959033966064,2.79233717918396,0.4513724148273468,0.40947118401527405,0.24186615645885468,0.24186615645885468,0.0,0.3477352261543274,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BR1_PFP/full_r1_s20/boltz_results_2BR1_PFP_boltz1/predictions/2BR1_PFP_boltz1/confidence_2BR1_PFP_boltz1_model_0.json,astex_diverse,2,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BR1_PFP/full_r1_s20/inputs/2BR1_PFP_boltz1.yaml,external/PoseBench/data/astex_diverse_set/2BR1_PFP/2BR1_PFP_ligand.sdf,29.0,COc1ccc(-c2oc3ncnc(NCCO)c3c2-c2ccc(OC)cc2)cc1,272.0,A:272,boltz1,2BR1_PFP,1.0,29.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BR1_PFP/full_r1_s20,11.482569909556608,10.0,58.0,"A:80:3.00,A:82:3.06,A:86:3.36,A:34:3.40,A:13:3.45,A:142:3.48,A:132:3.50,A:14:3.52,A:15:3.58,A:85:3.58,A:79:3.66,A:81:3.69",29.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BR1_PFP/full_r1_s20/boltz_results_2BR1_PFP_boltz1/predictions/2BR1_PFP_boltz1/2BR1_PFP_boltz1_model_0.cif,A:272,external/PoseBench/data/astex_diverse_set/2BR1_PFP/2BR1_PFP_protein.pdb,18.506519565779303,0.0,66.309,ok,full_r1_s20,8.54033094948032,False,15.197037958789027,False,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BR1_PFP/full_r1_s20/run_status.json,,,,ok,7.127196842208457,5.753184991960899,False,False
5.380508899688721,0.38540416955947876,2.354783535003662,0.5445685386657715,0.5165473818778992,0.4044625759124756,0.4044625759124756,0.0,0.5568640232086182,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BSM_BSM/full_r1_s20/boltz_results_2BSM_BSM_boltz1/predictions/2BSM_BSM_boltz1/confidence_2BSM_BSM_boltz1_model_0.json,astex_diverse,6,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BSM_BSM/full_r1_s20/inputs/2BSM_BSM_boltz1.yaml,external/PoseBench/data/astex_diverse_set/2BSM_BSM/2BSM_BSM_ligand.sdf,27.0,CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,208.0,A:208,boltz1,2BSM_BSM,1.0,27.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BSM_BSM/full_r1_s20,9.451731953297035,10.0,73.0,"A:77:2.78,A:81:2.90,A:168:3.00,A:39:3.23,A:91:3.23,A:35:3.24,A:42:3.28,A:80:3.29,A:122:3.32,A:92:3.42,A:170:3.45,A:36:3.58",27.0,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BSM_BSM/full_r1_s20/boltz_results_2BSM_BSM_boltz1/predictions/2BSM_BSM_boltz1/2BSM_BSM_boltz1_model_0.cif,A:209,external/PoseBench/data/astex_diverse_set/2BSM_BSM/2BSM_BSM_protein.pdb,8.587307523402922,0.0,48.055,ok,full_r1_s20,8.06813762938836,False,6.249375274540308,False,results/posebench_702_predictions/boltz1_gpu/astex_diverse/2BSM_BSM/full_r1_s20/run_status.json,,,,ok,4.372030471582334,4.25607246788067,False,False
13.52371883392334,0.4054076075553894,2.9459261894226074,0.5041833519935608,0.42724448442459106,0.11948893964290619,0.4891988933086395,0.11187662184238434,0.379168838262558,results/posebench_702_predictions/boltz1_gpu/dockgen/1hg0_1_SIN_1/full_r1_s20/boltz_results_1hg0_1_SIN_1_boltz1/predictions/1hg0_1_SIN_1_boltz1/confidence_1hg0_1_SIN_1_boltz1_model_0.json,dockgen,3,results/posebench_702_predictions/boltz1_gpu/dockgen/1hg0_1_SIN_1/full_r1_s20/inputs/1hg0_1_SIN_1_boltz1.yaml,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_ligand.pdb,8.0,OC(O)CCC(O)O,654.0,"B:327,D:327",boltz1,1hg0_1_SIN_1,2.0,8.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1hg0_1_SIN_1/full_r1_s20,11.736830249856608,10.0,62.0,"B:61:2.37,B:14:2.66,B:94:2.78,B:119:2.94,B:93:3.18,B:95:3.21,B:60:3.34,B:13:3.41,B:30:3.47,B:62:3.75,B:28:3.94,B:120:4.05",8.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1hg0_1_SIN_1/full_r1_s20/boltz_results_1hg0_1_SIN_1_boltz1/predictions/1hg0_1_SIN_1_boltz1/1hg0_1_SIN_1_boltz1_model_0.cif,B:327;D:327,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_protein_processed.pdb,23.702522227697006,0.0,101.686,ok,full_r1_s20,16.466125413277968,False,29.23361865952634,False,results/posebench_702_predictions/boltz1_gpu/dockgen/1hg0_1_SIN_1/full_r1_s20/run_status.json,,,,ok,3.173757296171212,3.173757296171212,False,False
6.011569023132324,0.3751332759857178,2.7610323429107666,0.48331132531166077,0.4916621148586273,0.5250652432441711,0.5250652432441711,0.0,0.5094006061553955,results/posebench_702_predictions/boltz1_gpu/dockgen/1i8t_1_FAD_1/full_r1_s20/boltz_results_1i8t_1_FAD_1_boltz1/predictions/1i8t_1_FAD_1_boltz1/confidence_1i8t_1_FAD_1_boltz1_model_0.json,dockgen,7,results/posebench_702_predictions/boltz1_gpu/dockgen/1i8t_1_FAD_1/full_r1_s20/inputs/1i8t_1_FAD_1_boltz1.yaml,external/PoseBench/data/dockgen_set/1i8t_1_FAD_1/1i8t_1_FAD_1_ligand.pdb,53.0,CC1CC2NC3C(O)NC(O)NC3N(C[C@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O[PH](O)(O)OC[C@H]3O[C@@H](N4CNC5C(N)NCNC54)[C@H](O)[C@@H]3O)C2CC1C,367.0,B:367,boltz1,1i8t_1_FAD_1,1.0,53.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1i8t_1_FAD_1/full_r1_s20,12.920352169075992,10.0,118.0,"B:30:2.56,B:56:2.65,B:348:2.69,B:346:2.70,B:38:2.96,B:7:2.96,B:55:2.97,B:54:2.98,B:339:3.01,B:310:3.04,B:11:3.05,B:31:3.13",53.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1i8t_1_FAD_1/full_r1_s20/boltz_results_1i8t_1_FAD_1_boltz1/predictions/1i8t_1_FAD_1_boltz1/1i8t_1_FAD_1_boltz1_model_0.cif,B:367,external/PoseBench/data/dockgen_set/1i8t_1_FAD_1/1i8t_1_FAD_1_protein_processed.pdb,20.157579876783576,0.0,62.717,ok,full_r1_s20,8.043183561595164,False,12.144052210473077,False,results/posebench_702_predictions/boltz1_gpu/dockgen/1i8t_1_FAD_1/full_r1_s20/run_status.json,,,,ok,6.062975524241144,5.942587074000302,False,False
14.55009651184082,0.4643557071685791,3.0000455379486084,0.5492810010910034,0.46465641260147095,0.1261579692363739,0.4702461063861847,0.1107964962720871,0.2914485037326813,results/posebench_702_predictions/boltz1_gpu/dockgen/1o28_1_UFP_2/full_r1_s20/boltz_results_1o28_1_UFP_2_boltz1/predictions/1o28_1_UFP_2_boltz1/confidence_1o28_1_UFP_2_boltz1_model_0.json,dockgen,2,results/posebench_702_predictions/boltz1_gpu/dockgen/1o28_1_UFP_2/full_r1_s20/inputs/1o28_1_UFP_2_boltz1.yaml,external/PoseBench/data/dockgen_set/1o28_1_UFP_2/1o28_1_UFP_2_ligand.pdb,21.0,OC1NC(O)N([C@H]2C[C@H](O)[C@@H](CO[PH](O)(O)O)O2)CC1F,650.0,"B:220,C:216,D:214",boltz1,1o28_1_UFP_2,3.0,21.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1o28_1_UFP_2/full_r1_s20,20.277579440317286,10.0,64.0,"C:81:2.55,B:173:2.63,C:83:2.69,C:84:2.79,C:85:2.80,B:74:2.85,C:142:2.87,B:77:2.95,C:82:3.14,C:86:3.48,B:73:3.64,C:72:3.68",21.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1o28_1_UFP_2/full_r1_s20/boltz_results_1o28_1_UFP_2_boltz1/predictions/1o28_1_UFP_2_boltz1/1o28_1_UFP_2_boltz1_model_0.cif,B:220;C:216;D:214,external/PoseBench/data/dockgen_set/1o28_1_UFP_2/1o28_1_UFP_2_protein_processed.pdb,27.980262169415397,0.0,88.958,ok,full_r1_s20,14.389073410806471,False,23.868324889873364,False,results/posebench_702_predictions/boltz1_gpu/dockgen/1o28_1_UFP_2/full_r1_s20/run_status.json,,,,ok,5.625060630361071,5.28900197624863,False,False
5.2443718910217285,0.3603745102882385,2.8203413486480713,0.45964494347572327,0.4499523639678955,0.4111819565296173,0.4111819565296173,0.0,0.4430708885192871,results/posebench_702_predictions/boltz1_gpu/dockgen/1o72_2_PC_0/full_r1_s20/boltz_results_1o72_2_PC_0_boltz1/predictions/1o72_2_PC_0_boltz1/confidence_1o72_2_PC_0_boltz1_model_0.json,dockgen,6,results/posebench_702_predictions/boltz1_gpu/dockgen/1o72_2_PC_0/full_r1_s20/inputs/1o72_2_PC_0_boltz1.yaml,external/PoseBench/data/dockgen_set/1o72_2_PC_0/1o72_2_PC_0_ligand.pdb,11.0,C[N+](C)(C)CCO[PH](O)(O)O,175.0,B:175,boltz1,1o72_2_PC_0,1.0,11.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1o72_2_PC_0/full_r1_s20,8.442774677366202,10.0,29.0,"B:135:2.42,B:134:3.02,B:110:3.60,B:130:3.69,B:102:3.95,B:104:3.99,B:50:4.40,B:84:4.66,B:103:5.87,B:105:5.94,B:113:6.07,B:51:6.12",11.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1o72_2_PC_0/full_r1_s20/boltz_results_1o72_2_PC_0_boltz1/predictions/1o72_2_PC_0_boltz1/1o72_2_PC_0_boltz1_model_0.cif,B:175,external/PoseBench/data/dockgen_set/1o72_2_PC_0/1o72_2_PC_0_protein_processed.pdb,13.93206577519106,0.0,56.768,ok,full_r1_s20,6.204621614063001,False,7.8449540592153975,False,results/posebench_702_predictions/boltz1_gpu/dockgen/1o72_2_PC_0/full_r1_s20/run_status.json,,,,ok,6.683548315895464,4.55166088567479,False,False
16.13018035888672,0.3429288864135742,5.072317600250244,0.3883416950702667,0.3411562144756317,0.15241429209709167,0.5020257234573364,0.13437087833881378,0.24722866714000702,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj2_1_FUM_0/full_r1_s20/boltz_results_1pj2_1_FUM_0_boltz1/predictions/1pj2_1_FUM_0_boltz1/confidence_1pj2_1_FUM_0_boltz1_model_0.json,dockgen,2,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj2_1_FUM_0/full_r1_s20/inputs/1pj2_1_FUM_0_boltz1.yaml,external/PoseBench/data/dockgen_set/1pj2_1_FUM_0/1pj2_1_FUM_0_ligand.pdb,8.0,OC(O)CCC(O)O,1078.0,"A:539,B:539",boltz1,1pj2_1_FUM_0,2.0,8.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj2_1_FUM_0/full_r1_s20,12.718870356038972,10.0,53.0,"A:65:2.58,A:43:3.05,B:100:3.52,A:40:3.62,B:101:3.64,A:62:3.74,A:69:4.08,A:59:4.15,A:15:4.54,A:35:4.59,A:66:5.10,A:14:5.13",8.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj2_1_FUM_0/full_r1_s20/boltz_results_1pj2_1_FUM_0_boltz1/predictions/1pj2_1_FUM_0_boltz1/1pj2_1_FUM_0_boltz1_model_0.cif,A:539;B:539,external/PoseBench/data/dockgen_set/1pj2_1_FUM_0/1pj2_1_FUM_0_protein_processed.pdb,23.617918012284274,0.0,228.433,ok,full_r1_s20,19.313653757783715,False,18.94812313574575,False,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj2_1_FUM_0/full_r1_s20/run_status.json,,,,ok,4.2440734707353975,2.5870577399818515,False,False
18.206968307495117,0.33659249544143677,5.063934803009033,0.40257498621940613,0.3495756983757019,0.13757851719856262,0.21842412650585175,0.12647037208080292,0.269650399684906,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj4_1_FUM_1/full_r1_s20/boltz_results_1pj4_1_FUM_1_boltz1/predictions/1pj4_1_FUM_1_boltz1/confidence_1pj4_1_FUM_1_boltz1_model_0.json,dockgen,6,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj4_1_FUM_1/full_r1_s20/inputs/1pj4_1_FUM_1_boltz1.yaml,external/PoseBench/data/dockgen_set/1pj4_1_FUM_1/1pj4_1_FUM_1_ligand.pdb,8.0,OC(O)CCC(O)O,1076.0,"A:538,B:538",boltz1,1pj4_1_FUM_1,2.0,8.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj4_1_FUM_1/full_r1_s20,14.127738444278403,10.0,53.0,"B:64:2.54,B:42:2.86,B:39:3.46,A:100:3.62,A:99:3.69,B:68:3.80,B:61:3.94,B:58:3.95,B:34:4.48,B:14:4.84,B:65:5.12,B:13:5.22",8.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj4_1_FUM_1/full_r1_s20/boltz_results_1pj4_1_FUM_1_boltz1/predictions/1pj4_1_FUM_1_boltz1/1pj4_1_FUM_1_boltz1_model_0.cif,A:538;B:538,external/PoseBench/data/dockgen_set/1pj4_1_FUM_1/1pj4_1_FUM_1_protein_processed.pdb,21.560570616203353,0.0,216.08,ok,full_r1_s20,16.106854451802835,False,19.17949114894935,False,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj4_1_FUM_1/full_r1_s20/run_status.json,,,,ok,3.492687772332362,2.110639654228073,False,False
5.944838523864746,0.4897304177284241,2.148268938064575,0.6035645008087158,0.5161568522453308,0.16652637720108032,0.38510799407958984,0.12994177639484406,0.4338892698287964,results/posebench_702_predictions/boltz1_gpu/dockgen/1qaw_1_TRP_7/full_r1_s20/boltz_results_1qaw_1_TRP_7_boltz1/predictions/1qaw_1_TRP_7_boltz1/confidence_1qaw_1_TRP_7_boltz1_model_0.json,dockgen,1,results/posebench_702_predictions/boltz1_gpu/dockgen/1qaw_1_TRP_7/full_r1_s20/inputs/1qaw_1_TRP_7_boltz1.yaml,external/PoseBench/data/dockgen_set/1qaw_1_TRP_7/1qaw_1_TRP_7_ligand.pdb,15.0,N[C@@H](CC1CNC2CCCCC12)C(O)O,135.0,"H:68,I:67",boltz1,1qaw_1_TRP_7,2.0,15.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1qaw_1_TRP_7/full_r1_s20,6.479061458840828,10.0,54.0,"H:20:2.42,I:42:2.75,H:46:2.80,I:40:2.93,H:18:2.96,I:45:3.21,H:22:3.26,H:23:3.29,I:44:3.39,H:19:3.40,I:48:3.71,I:39:3.74",15.0,results/posebench_702_predictions/boltz1_gpu/dockgen/1qaw_1_TRP_7/full_r1_s20/boltz_results_1qaw_1_TRP_7_boltz1/predictions/1qaw_1_TRP_7_boltz1/1qaw_1_TRP_7_boltz1_model_0.cif,H:68;I:67,external/PoseBench/data/dockgen_set/1qaw_1_TRP_7/1qaw_1_TRP_7_protein_processed.pdb,13.533718119200524,0.0,46.746,ok,full_r1_s20,14.315188505799902,False,22.145759355816647,False,results/posebench_702_predictions/boltz1_gpu/dockgen/1qaw_1_TRP_7/full_r1_s20/run_status.json,,,,ok,2.9820855677417,2.6609901665858646,False,False
