dataset,mol_id,method,model_key,tag,generation_status,status_json,pred_ligand_heavy_atoms,native_ligand_heavy_atoms,mapping_status,mapping_cost,receptor_atoms,pb_file,pb_molecule,pb_position,pb_mol_pred_loaded,pb_mol_true_loaded,pb_mol_cond_loaded,pb_sanitization,pb_inchi_convertible,pb_all_atoms_connected,pb_no_radicals,pb_molecular_formula,pb_molecular_bonds,pb_double_bond_stereochemistry,pb_tetrahedral_chirality,pb_bond_lengths,pb_bond_angles,pb_internal_steric_clash,pb_aromatic_ring_flatness,pb_non-aromatic_ring_non-flatness,pb_double_bond_flatness,pb_internal_energy,pb_protein-ligand_maximum_distance,pb_minimum_distance_to_protein,pb_minimum_distance_to_organic_cofactors,pb_minimum_distance_to_inorganic_cofactors,pb_minimum_distance_to_waters,pb_volume_overlap_with_protein,pb_volume_overlap_with_organic_cofactors,pb_volume_overlap_with_inorganic_cofactors,pb_volume_overlap_with_waters,pb_rmsd_≤_2å,pb_passes_valence_checks,pb_passes_kekulization,pb_no_radicals_before_sanitization,pb_inchi_crystal_valid,pb_inchi_docked_valid,pb_inchi_crystal,pb_inchi_docked,pb_inchi_overall,pb_inchi_version,pb_stereochemistry_preserved,pb_hydrogens,pb_net_charge,pb_protons,pb_stereo_sp3,pb_stereo_sp3_inverted,pb_stereo_type,pb_number_bonds,pb_shortest_bond_relative_length,pb_longest_bond_relative_length,pb_number_short_outlier_bonds,pb_number_long_outlier_bonds,pb_number_angles,pb_most_extreme_relative_angle,pb_number_outlier_angles,pb_number_noncov_pairs,pb_shortest_noncovalent_relative_distance,pb_number_clashes,pb_number_valid_bonds,pb_number_valid_angles,pb_number_valid_noncov_pairs,pb_number_aromatic_rings_checked,pb_number_aromatic_rings_pass,pb_aromatic_ring_maximum_distance_from_plane,pb_number_non-aromatic_rings_checked,pb_number_non-aromatic_rings_pass,pb_non-aromatic_ring_maximum_distance_from_plane,pb_number_double_bonds_checked,pb_number_double_bonds_pass,pb_double_bond_maximum_distance_from_plane,pb_num_h_added,pb_mol_pred_energy,pb_ensemble_avg_energy,pb_energy_ratio,pb_smallest_distance_protein,pb_num_pairwise_clashes_protein,pb_most_extreme_ligand_atom_id_protein,pb_most_extreme_protein_atom_id_protein,pb_most_extreme_ligand_element_protein,pb_most_extreme_protein_element_protein,pb_most_extreme_ligand_vdw_protein,pb_most_extreme_protein_vdw_protein,pb_most_extreme_sum_radii_protein,pb_most_extreme_distance_protein,pb_most_extreme_sum_radii_scaled_protein,pb_most_extreme_relative_distance_protein,pb_most_extreme_clash_protein,pb_smallest_distance_organic_cofactors,pb_not_too_far_away_organic_cofactors,pb_num_pairwise_clashes_organic_cofactors,pb_most_extreme_ligand_atom_id_organic_cofactors,pb_most_extreme_protein_atom_id_organic_cofactors,pb_most_extreme_ligand_element_organic_cofactors,pb_most_extreme_protein_element_organic_cofactors,pb_most_extreme_ligand_vdw_organic_cofactors,pb_most_extreme_protein_vdw_organic_cofactors,pb_most_extreme_sum_radii_organic_cofactors,pb_most_extreme_distance_organic_cofactors,pb_most_extreme_sum_radii_scaled_organic_cofactors,pb_most_extreme_relative_distance_organic_cofactors,pb_most_extreme_clash_organic_cofactors,pb_smallest_distance_inorganic_cofactors,pb_not_too_far_away_inorganic_cofactors,pb_num_pairwise_clashes_inorganic_cofactors,pb_most_extreme_ligand_atom_id_inorganic_cofactors,pb_most_extreme_protein_atom_id_inorganic_cofactors,pb_most_extreme_ligand_element_inorganic_cofactors,pb_most_extreme_protein_element_inorganic_cofactors,pb_most_extreme_ligand_vdw_inorganic_cofactors,pb_most_extreme_protein_vdw_inorganic_cofactors,pb_most_extreme_sum_radii_inorganic_cofactors,pb_most_extreme_distance_inorganic_cofactors,pb_most_extreme_sum_radii_scaled_inorganic_cofactors,pb_most_extreme_relative_distance_inorganic_cofactors,pb_most_extreme_clash_inorganic_cofactors,pb_smallest_distance_waters,pb_not_too_far_away_waters,pb_num_pairwise_clashes_waters,pb_most_extreme_ligand_atom_id_waters,pb_most_extreme_protein_atom_id_waters,pb_most_extreme_ligand_element_waters,pb_most_extreme_protein_element_waters,pb_most_extreme_ligand_vdw_waters,pb_most_extreme_protein_vdw_waters,pb_most_extreme_sum_radii_waters,pb_most_extreme_distance_waters,pb_most_extreme_sum_radii_scaled_waters,pb_most_extreme_relative_distance_waters,pb_most_extreme_clash_waters,pb_volume_overlap_protein,pb_volume_overlap_organic_cofactors,pb_volume_overlap_inorganic_cofactors,pb_volume_overlap_waters,pb_rmsd,pb_kabsch_rmsd,pb_centroid_distance,posebusters_status,mapping_reliable_le5,pb_valid_all_raw,pb_valid_all
dockgen,6rms_1_AMP_1,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6rms_1_AMP_1/full_r1_s20_seed101/run_status.json,23.0,23.0,ok,5.767138826719496,2961.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6rms_1_AMP_1/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H24N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h4-10,12-14,16-20,23H,1-3,11H2/t4-,5+,6-,7-,8+,9-,10-/m1/s1","InChI=1S/C10H24N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h4-10,12-14,16-20,23H,1-3,11H2/t4-,5-,6-,7-,8+,9+,10-/m1/s1",False,True,False,True,True,True,False,True,True,25.0,0.4828055098486373,0.9867956814549809,3.0,0.0,38.0,1.639178033746604,3.0,190.0,0.9825807512470757,0.0,22.0,35.0,190.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,24.0,1255.7136018834942,1201295274.43786,1.04529970990779e-06,1.7087092321398625,1.0,11.0,1213.0,O,O,1.55,1.55,3.1,1.7087092321398625,3.1,0.5511965264967298,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.05582722086389568,,,,48.106189387229584,0.7638962404114887,47.84809065610557,posebusters_attempted,False,False,
dockgen,6ryz_1_SAM_2,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6ryz_1_SAM_2/full_r1_s20_seed101/run_status.json,27.0,27.0,ok,28.531108605658428,4009.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6ryz_1_SAM_2/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C15H34N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h7-15,18-20,22-25,27H,2-6,16-17H2,1H3/t7-,8+,9-,10+,11+,12-,13+,14+/m0/s1","InChI=1S/C15H34N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h7-15,18-20,22-25,27H,2-6,16-17H2,1H3/t7-,8+,9+,10+,11+,12-,13+,14+/m0/s1",False,True,False,True,True,True,False,True,True,29.0,0.4334801726433824,1.575607490908867,4.0,2.0,42.0,1.55645607617631,7.0,280.0,0.7250787123550889,0.0,23.0,35.0,280.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,34.0,3831.499286351966,56.68469240008717,67.59319181462249,1.2637227939702598,31.0,22.0,2087.0,N,O,1.6,1.55,3.1500000000000004,1.2637227939702598,3.1500000000000004,0.401181839355638,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.22736683606248823,,,,28.57281765667943,2.0953732432118684,27.861283631173457,posebusters_attempted,False,False,
dockgen,6rz2_1_5CD_2,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6rz2_1_5CD_2/full_r1_s20_seed101/run_status.json,19.0,19.0,ok,6.404108258473835,4035.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6rz2_1_5CD_2/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H20ClN5O3/c11-1-4-6(17)7(18)10(19-4)16-3-15-5-8(12)13-2-14-9(5)16/h4-10,13-15,17-18H,1-3,12H2/t4-,5-,6-,7-,8+,9-,10-/m1/s1","InChI=1S/C10H20ClN5O3/c11-1-4-6(17)7(18)10(19-4)16-3-15-5-8(12)13-2-14-9(5)16/h4-10,13-15,17-18H,1-3,12H2/t4-,5-,6-,7-,8+,9+,10-/m1/s1",False,True,False,True,True,True,False,True,True,21.0,0.9359238723447454,0.999872659198122,0.0,0.0,31.0,1.050177894629366,0.0,119.0,1.0773377471799623,0.0,21.0,31.0,119.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,20.0,139.5124137486737,63.37658643345129,2.2013242050385435,1.0299513532201408,47.0,16.0,3890.0,Cl,O,1.8,1.55,3.35,1.0676344880154445,3.35,0.31869686209416254,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.40853658536585363,,,,18.3986269078486,0.965457592901448,18.14928352483807,posebusters_attempted,False,False,
dockgen,6tvg_1_AP2_1,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6tvg_1_AP2_1/full_r1_s20_seed101/run_status.json,27.0,27.0,ok,8.987504245868017,4079.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6tvg_1_AP2_1/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C11H29N5O9P2/c12-9-6-10(14-2-13-9)16(3-15-6)11-8(18)7(17)5(25-11)1-24-27(22,23)4-26(19,20)21/h5-11,13-15,17-23,26-27H,1-4,12H2/t5-,6+,7-,8-,9+,10-,11-/m1/s1","InChI=1S/C11H29N5O9P2/c12-9-6-10(14-2-13-9)16(3-15-6)11-8(18)7(17)5(25-11)1-24-27(22,23)4-26(19,20)21/h5-11,13-15,17-23,26-27H,1-4,12H2/t5-,6-,7-,8-,9+,10-,11-/m1/s1",False,True,False,True,True,True,False,True,True,29.0,0.5062806733439296,2.2840474820254304,1.0,4.0,45.0,1.560871712384621,6.0,277.0,0.22072759375524692,5.0,24.0,39.0,272.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,29.0,998816817111.4734,1651782350.7289994,604.6903314293523,2.54144863021073,0.0,15.0,3732.0,O,O,1.55,1.55,3.1,2.54144863021073,3.1,0.8198221387776549,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.009775338706911336,,,,89.74643294817824,1.1227493023978083,89.51740417900163,posebusters_attempted,False,False,
dockgen,6uqy_2_AT3_0,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6uqy_2_AT3_0/full_r1_s20_seed101/run_status.json,10.0,10.0,ok,4.576128887752799,2226.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6uqy_2_AT3_0/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C7H18NOS/c1-7(9)10-6-5-8(2,3)4/h7,9H,5-6H2,1-4H3/q+1/t7-/m1/s1","InChI=1S/C7H18NOS/c1-7(9)10-6-5-8(2,3)4/h7,9H,5-6H2,1-4H3/q+1/t7-/m1/s1",True,True,True,True,True,True,True,True,True,9.0,0.5146882128545326,0.9614864322472619,1.0,0.0,12.0,1.580768269142503,2.0,24.0,1.0721054847668106,0.0,8.0,10.0,24.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,18.0,1281.5830120749322,25.71798608041264,49.83216835361043,2.332770119407397,1.0,4.0,1901.0,O,N,1.55,1.6,3.1500000000000004,2.332770119407397,3.1500000000000004,0.7405619426690148,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.04862495017935432,,,,51.489607910480345,1.0597499913468331,51.40113635515172,posebusters_attempted,True,False,False
dockgen,6ur1_2_AT3_0,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6ur1_2_AT3_0/full_r1_s20_seed101/run_status.json,10.0,10.0,ok,4.929435058053105,2217.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6ur1_2_AT3_0/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C7H18NOS/c1-7(9)10-6-5-8(2,3)4/h7,9H,5-6H2,1-4H3/q+1/t7-/m1/s1","InChI=1S/C7H18NOS/c1-7(9)10-6-5-8(2,3)4/h7,9H,5-6H2,1-4H3/q+1/t7-/m0/s1",False,True,False,True,True,True,True,False,True,9.0,0.7294741794917368,0.919295910518255,3.0,0.0,12.0,1.4261716052482578,1.0,24.0,1.0800196536125641,0.0,6.0,11.0,24.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,18.0,788.0424164144197,25.71798608041264,30.641684537445542,1.952000189549171,3.0,6.0,400.0,C,C,1.7,1.7,3.4,1.952000189549171,3.4,0.5741177028085798,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.12009704811969268,,,,57.50090339676412,0.9734627123134875,57.459456541072505,posebusters_attempted,True,False,False
dockgen,6v2a_1_ASN_3,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6v2a_1_ASN_3/full_r1_s20_seed101/run_status.json,9.0,9.0,ok,3.1841501191536983,4765.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6v2a_1_ASN_3/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C4H12N2O3/c5-2(4(8)9)1-3(6)7/h2-4,7-9H,1,5-6H2/t2-,3+/m0/s1","InChI=1S/C4H12N2O3/c5-2(4(8)9)1-3(6)7/h2-4,7-9H,1,5-6H2/t2-,3-/m1/s1",False,True,False,True,True,True,False,False,True,8.0,0.7283223841527325,0.902797755639421,1.0,0.0,10.0,1.2311304570426391,0.0,18.0,0.9760375577457857,0.0,7.0,10.0,18.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,12.0,375.60401720296795,15.672405314753858,23.9659458557633,2.581407321598045,0.0,4.0,764.0,C,O,1.7,1.55,3.25,2.581407321598045,3.25,0.7942791758763216,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.02312992125984252,,,,48.80764082021949,1.1418035646141427,48.72925144999956,posebusters_attempted,True,False,False
dockgen,6wyz_1_DGL_1,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6wyz_1_DGL_1/full_r1_s20_seed101/run_status.json,10.0,10.0,ok,3.6337823365249746,4741.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6wyz_1_DGL_1/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C5H13NO4/c6-3(5(9)10)1-2-4(7)8/h3-5,7-10H,1-2,6H2/t3-/m1/s1","InChI=1S/C5H13NO4/c6-3(5(9)10)1-2-4(7)8/h3-5,7-10H,1-2,6H2/t3-/m0/s1",False,True,False,True,True,True,True,False,True,9.0,0.9303468554479934,0.9944824827553309,0.0,0.0,11.0,1.0200424478540802,0.0,25.0,1.0681127475515928,0.0,9.0,11.0,25.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,107.68928693786685,16.46873024388508,6.539015779789848,1.487198403038411,5.0,9.0,543.0,O,O,1.55,1.55,3.1,1.487198403038411,3.1,0.4797414203349713,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.13144016227180527,,,,95.13057934470388,0.9305116145859593,95.03420607968532,posebusters_attempted,True,False,False
dockgen,6xb3_3_9BG_1,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6xb3_3_9BG_1/full_r1_s20_seed101/run_status.json,46.0,46.0,ok,50.012433171211775,3609.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6xb3_3_9BG_1/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C20H46N10O14P2/c21-14-8-15(24-3-23-14)29(4-25-8)18-11(33)12(43-45(35,36)37)7(42-18)2-40-46(38,39)44-13-10(32)6(1-31)41-19(13)30-5-26-9-16(30)27-20(22)28-17(9)34/h6-20,23-28,31-39,45-46H,1-5,21-22H2/t6-,7-,8-,9-,10-,11-,12-,13-,14-,15-,16+,17-,18-,19-,20+/m1/s1","InChI=1S/C20H46N10O14P2/c21-14-8-15(24-3-23-14)29(4-25-8)18-11(33)12(43-45(35,36)37)7(42-18)2-40-46(38,39)44-13-10(32)6(1-31)41-19(13)30-5-26-9-16(30)27-20(22)28-17(9)34/h6-20,23-28,31-39,45-46H,1-5,21-22H2/t6-,7-,8?,9+,10+,11-,12-,13+,14+,15+,16-,17+,18-,19-,20-/m0/s1",False,True,False,True,True,True,False,False,True,51.0,0.877193367659085,7.633786843545124,0.0,29.0,79.0,4.750482650414499,49.0,905.0,0.4154193230433069,26.0,22.0,30.0,879.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,44.0,2.463255252201224e+135,300324550.12162244,8.201977664508877e+126,2.497196856477279,0.0,28.0,623.0,O,C,1.55,1.7,3.25,2.497196856477279,3.25,0.7683682635314705,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.018541646651935823,,,,69.23324516209993,4.597416255736342,68.89394079324731,posebusters_attempted,False,False,
dockgen,6xug_1_O1Q_0,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6xug_1_O1Q_0/full_r1_s20_seed101/run_status.json,31.0,31.0,ok,12.627903471479824,3998.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6xug_1_O1Q_0/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C23H42ClN7/c1-14-3-2-4-17(9-14)30-21(7-8-26-30)16-10-19(24)23-22(11-16)31(29-28-23)18-6-5-15-13-25-27-20(15)12-18/h14-23,25-29H,2-13H2,1H3/t14-,15-,16+,17-,18-,19-,20-,21+,22-,23-/m0/s1","InChI=1S/C23H42ClN7/c1-14-3-2-4-17(9-14)30-21(7-8-26-30)16-10-19(24)23-22(11-16)31(29-28-23)18-6-5-15-13-25-27-20(15)12-18/h14-23,25-29H,2-13H2,1H3/t14-,15+,16-,17+,18-,19+,20-,21-,22-,23-/m0/s1",False,True,False,True,True,True,False,True,True,36.0,0.9711710351127948,1.0077223060681846,0.0,0.0,53.0,1.0609675628714512,0.0,376.0,1.1195136755124422,0.0,36.0,53.0,376.0,0.0,0.0,,5.0,5.0,0.2320923233006594,0.0,0.0,,42.0,158.23834295996963,111.8671712730353,1.4145199271532107,3.1614452280563095,0.0,16.0,2762.0,N,C,1.6,1.7,3.3,3.257007376411666,3.3,0.9869719322459595,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0021147237642083,,,,78.6294460660726,2.619290542555012,78.48933881780104,posebusters_attempted,False,False,
dockgen,6yao_1_OJ2_0,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6yao_1_OJ2_0/full_r1_s20_seed101/run_status.json,24.0,24.0,ok,5.437766948481898,3479.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6yao_1_OJ2_0/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C16H29F3N2O3/c17-16(18,19)24-13-6-3-5-12(10-13)20-15(23)21-14-7-2-1-4-11(14)8-9-22/h11-15,20-23H,1-10H2/t11-,12+,13-,14+,15-/m1/s1","InChI=1S/C16H29F3N2O3/c17-16(18,19)24-13-6-3-5-12(10-13)20-15(23)21-14-7-2-1-4-11(14)8-9-22/h11-15,20-23H,1-10H2/t11-,12-,13-,14+,15+/m0/s1",False,True,False,True,True,True,False,False,True,25.0,0.8788539926271303,0.9928709326476142,0.0,0.0,34.0,1.1296573741087768,0.0,217.0,1.1084341976346297,0.0,25.0,34.0,217.0,0.0,0.0,,10.0,10.0,0.12330414821442202,0.0,0.0,,29.0,327.57138440728727,61.96839859036382,5.286103753828893,1.8593763793272198,3.0,2.0,2413.0,F,O,1.5,1.55,3.05,1.8593763793272198,3.05,0.6096315997794164,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.047227191413237925,,,,25.836134221667145,1.3895785793517452,24.976309649170553,posebusters_attempted,False,False,
dockgen,6yap_1_OHZ_0,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6yap_1_OHZ_0/full_r1_s20_seed101/run_status.json,25.0,25.0,ok,19.591200233963352,3470.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6yap_1_OHZ_0/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C16H28ClF3N2O3/c17-11-7-12(9-13(8-11)25-16(18,19)20)21-15(24)22-14-4-2-1-3-10(14)5-6-23/h10-15,21-24H,1-9H2/t10-,11+,12+,13+,14+,15-/m1/s1","InChI=1S/C16H28ClF3N2O3/c17-11-7-12(9-13(8-11)25-16(18,19)20)21-15(24)22-14-4-2-1-3-10(14)5-6-23/h10-15,21-24H,1-9H2/t10-,11-,12+,13-,14+,15-/m0/s1",False,True,False,True,True,True,False,False,True,26.0,0.7028774653720303,3.070220877144984,1.0,4.0,36.0,2.0599736612800217,4.0,238.0,0.5388806884369793,2.0,21.0,32.0,236.0,0.0,0.0,,10.0,10.0,0.07564757583624192,0.0,0.0,,28.0,97902.09713772433,62.09521731108059,1576.6447300966959,2.3192445149229086,0.0,14.0,3101.0,F,O,1.5,1.55,3.05,2.3192445149229086,3.05,0.7604080376796423,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.055201698513800426,,,,29.16731407241332,2.6030584671143417,28.82928958016107,posebusters_attempted,False,False,
dockgen,6yaq_1_OHZ_0,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/dockgen/6yaq_1_OHZ_0/full_r1_s20_seed101/run_status.json,25.0,25.0,ok,20.408987888904836,3869.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/dockgen/6yaq_1_OHZ_0/predicted_pose.sdf,,0.0,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C16H28ClF3N2O3/c17-11-7-12(9-13(8-11)25-16(18,19)20)21-15(24)22-14-4-2-1-3-10(14)5-6-23/h10-15,21-24H,1-9H2/t10-,11-,12-,13+,14+,15+/m0/s1","InChI=1S/C16H28ClF3N2O3/c17-11-7-12(9-13(8-11)25-16(18,19)20)21-15(24)22-14-4-2-1-3-10(14)5-6-23/h10-15,21-24H,1-9H2/t10-,11-,12+,13-,14+,15+/m0/s1",False,True,False,True,True,True,False,True,True,26.0,0.42926577977253866,2.18252202712553,6.0,5.0,36.0,1.8624070092150817,12.0,238.0,0.3111217870020603,5.0,15.0,24.0,233.0,0.0,0.0,,10.0,5.0,0.0344552688528052,0.0,0.0,,28.0,50017090.16349769,62.780660350634996,796695.8277301998,1.35829300594533,9.0,11.0,545.0,C,N,1.7,1.6,3.3,1.35829300594533,3.3,0.41160394119555455,True,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.14689141856392293,,,,52.16583751291261,1.9833950902871214,51.84045946679145,posebusters_attempted,False,False,
posebusters_benchmark,5S8I_2LY,Boltz-2 full receptor r1/s20,boltz2_gpu,full_r1_s20_seed101,ok,results/posebench_702_predictions/boltz2_gpu/posebusters_benchmark/5S8I_2LY/full_r1_s20_seed101/run_status.json,13.0,13.0,ok,0.6149779856311774,968.0,<REMOTE_PROJECT_ROOT>/results/posebench_latest_posebusters/generated_inputs/boltz2_gpu/posebusters_benchmark/5S8I_2LY/predicted_pose.sdf,5S8I_2LY_A_1501,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C8H9NO3S/c1-9-8(10)7-6-5(4-13-7)11-2-3-12-6/h4H,2-3H2,1H3,(H,9,10)","InChI=1S/C8H9NO3S/c1-9-8(10)7-6-5(4-13-7)11-2-3-12-6/h4H,2-3H2,1H3,(H,9,10)",True,True,True,True,True,True,True,True,True,14.0,0.9500206720268234,1.0048432653385655,0.0,0.0,19.0,1.0739952127163521,0.0,45.0,0.9564668354720527,0.0,14.0,19.0,45.0,1.0,1.0,0.0026039570141650524,0.0,0.0,,0.0,0.0,,9.0,66.03435540161969,53.58192422373089,1.2323998504774443,2.9010472919275196,0.0,6.0,649.0,C,C,1.7,1.7,3.4,2.940138921887875,3.4,0.8647467417317279,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.014469959106637308,,,,48.22382439384563,0.10679874964720239,48.06774902567178,posebusters_attempted,True,True,True
